"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/12/01","5,640,154","561,538,736","98.70","100.00","98.70","100.00","+1.40","2,162",
"2015/12/02","2,673,054","265,755,596","99.50","100.00","99.00","99.30","-0.70","1,375",
"2015/12/03","4,295,061","424,977,739","99.00","99.30","98.40","99.00","-0.30","1,461",
"2015/12/04","3,804,939","375,878,861","99.00","99.20","98.50","98.80","-0.20","2,144",
"2015/12/07","3,693,574","366,767,226","99.10","100.50","98.70","98.70","-0.10","1,906",
"2015/12/08","5,123,967","503,566,644","98.90","99.20","98.00","98.00","-0.70","2,392",
"2015/12/09","5,274,394","517,080,507","98.00","98.60","97.70","98.00"," 0.00","2,785",
"2015/12/10","4,945,416","482,206,674","97.90","98.00","97.20","97.50","-0.50","1,869",
"2015/12/11","3,757,609","368,273,294","98.00","98.30","97.80","98.00","+0.50","2,255",
"2015/12/14","2,349,049","228,693,475","97.80","97.80","97.00","97.30","-0.70","1,456",
"2015/12/15","3,519,743","341,712,448","97.30","97.90","96.80","97.00","-0.30","1,921",
"2015/12/16","3,720,057","363,969,496","97.70","98.80","97.10","97.10","+0.10","2,549",
"2015/12/17","2,245,404","221,056,687","97.80","98.80","97.70","98.60","+1.50","1,287",
"2015/12/18","3,595,088","351,812,694","98.10","98.50","97.70","97.70","-0.90","1,218",
"2015/12/21","2,320,955","228,053,403","97.30","99.00","97.30","98.80","+1.10","1,346",
"2015/12/22","2,470,787","243,062,122","98.80","99.00","97.90","98.10","-0.70","970",
"2015/12/23","1,304,905","128,275,295","98.50","98.90","98.00","98.00","-0.10","707",
"2015/12/24","583,569","57,477,044","98.70","98.70","98.20","98.50","+0.50","332",
"2015/12/25","400,321","39,384,376","98.40","98.70","98.10","98.70","+0.20","241",
"2015/12/28","1,394,914","138,049,873","98.90","99.10","98.60","99.10","+0.40","864",
"2015/12/29","886,945","87,324,856","98.70","98.80","98.30","98.30","-0.80","668",
"2015/12/30","952,690","93,519,118","98.50","98.70","98.00","98.00","-0.30","591",
"2015/12/31","2,355,793","234,455,898","98.90","100.00","98.70","100.00","+2.00","894",
