"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/11/01","8,010,318","855,660,319","107.00","107.50","106.00","106.50","-1.00","2,182",
"2017/11/02","2,770,861","294,402,184","106.50","106.50","106.00","106.00","-0.50","1,797",
"2017/11/03","4,370,538","462,841,528","106.00","106.50","105.50","106.00"," 0.00","2,190",
"2017/11/06","4,293,776","456,957,532","106.00","106.50","106.00","106.50","+0.50","1,802",
"2017/11/07","4,479,418","479,081,226","106.50","107.00","106.00","107.00","+0.50","3,047",
"2017/11/08","2,257,725","242,136,575","107.00","107.50","107.00","107.00"," 0.00","1,353",
"2017/11/09","3,725,228","400,582,001","107.50","108.00","107.00","108.00","+1.00","1,868",
"2017/11/10","4,081,265","439,363,270","108.00","108.00","107.50","107.50","-0.50","1,313",
"2017/11/13","4,336,961","465,918,461","107.50","108.00","107.00","107.00","-0.50","1,633",
"2017/11/14","2,168,320","232,376,240","107.00","107.50","106.50","107.00"," 0.00","1,128",
"2017/11/15","6,133,876","658,256,159","107.50","108.00","107.00","107.00"," 0.00","1,936",
"2017/11/16","3,180,824","341,565,572","107.00","108.00","107.00","107.00"," 0.00","1,542",
"2017/11/17","2,594,561","279,445,797","107.50","108.00","107.50","107.50","+0.50","1,258",
"2017/11/20","2,347,325","253,016,600","107.50","108.00","107.50","108.00","+0.50","1,277",
"2017/11/21","3,024,596","325,883,868","108.00","108.00","107.50","107.50","-0.50","1,248",
"2017/11/22","4,201,438","454,937,804","108.00","108.50","108.00","108.50","+1.00","2,029",
"2017/11/23","3,538,808","383,127,659","108.50","108.50","108.00","108.50"," 0.00","1,851",
"2017/11/24","2,982,674","322,908,771","108.50","108.50","108.00","108.50"," 0.00","1,711",
"2017/11/27","3,546,217","384,098,032","108.50","108.50","108.00","108.50"," 0.00","2,293",
"2017/11/28","4,913,579","532,702,811","108.50","109.00","108.00","108.50"," 0.00","1,416",
"2017/11/29","4,229,953","457,468,395","108.50","109.00","108.00","108.00","-0.50","1,625",
"2017/11/30","6,128,235","659,994,880","107.50","108.50","107.50","107.50","-0.50","1,561",
