"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/03/01","6,333,345","572,104,330","90.30","90.90","89.50","90.40"," 0.00","3,000",
"2012/03/02","4,358,354","395,079,754","90.50","91.10","90.20","91.10","+0.70","1,724",
"2012/03/03","2,046,466","184,549,940","90.50","90.70","90.00","90.20","-0.90","1,190",
"2012/03/05","4,257,842","379,362,459","90.00","90.00","88.60","89.50","-0.70","2,278",
"2012/03/06","4,168,490","370,493,594","89.50","89.50","88.30","89.20","-0.30","2,318",
"2012/03/07","6,368,385","568,961,123","89.00","90.00","89.00","89.80","+0.60","2,463",
"2012/03/08","10,864,906","960,533,334","89.90","89.90","88.00","88.40","-1.40","4,103",
"2012/03/09","3,852,086","339,870,377","88.50","88.70","88.00","88.40"," 0.00","2,163",
"2012/03/12","8,461,282","734,468,934","88.60","88.60","86.40","86.50","-1.90","3,968",
"2012/03/13","6,523,536","570,643,535","87.90","87.90","87.00","87.60","+1.10","3,024",
"2012/03/14","7,071,810","626,328,276","88.50","89.00","88.20","89.00","+1.40","3,687",
"2012/03/15","5,150,666","452,021,926","88.10","88.50","87.40","88.00","-1.00","1,894",
"2012/03/16","3,633,985","317,888,664","88.40","88.40","87.00","87.00","-1.00","1,753",
"2012/03/19","4,544,425","396,418,774","87.40","87.90","86.90","87.50","+0.50","2,272",
"2012/03/20","4,313,549","378,820,081","87.80","88.20","87.40","87.90","+0.40","2,197",
"2012/03/21","4,913,620","432,557,433","88.00","88.30","87.80","88.30","+0.40","2,030",
"2012/03/22","7,457,351","659,331,250","88.00","88.70","88.00","88.70","+0.40","2,559",
"2012/03/23","4,274,477","378,413,857","88.90","88.90","88.20","88.70"," 0.00","2,196",
"2012/03/26","5,387,185","476,176,620","87.80","88.90","86.80","88.80","+0.10","2,837",
"2012/03/27","6,394,828","567,681,192","88.90","89.40","88.20","89.40","+0.60","2,203",
"2012/03/28","6,922,278","621,072,534","89.50","90.40","88.90","90.40","+1.00","3,358",
"2012/03/29","10,664,443","955,590,299","90.00","90.10","88.90","89.50","-0.90","1,926",
"2012/03/30","7,170,341","642,170,909","89.50","89.90","89.10","89.90","+0.40","3,456",
