"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/05/02","3,886,064","418,106,869","107.50","108.50","106.00","108.50","+1.00","2,286",
"2013/05/03","6,976,511","761,925,946","109.00","110.00","108.50","110.00","+1.50","2,896",
"2013/05/06","4,067,065","445,121,085","110.00","110.50","108.50","109.50","-0.50","2,844",
"2013/05/07","3,522,090","383,798,720","110.00","110.00","108.00","108.00","-1.50","1,739",
"2013/05/08","5,657,126","621,471,234","108.50","111.50","108.50","109.50","+1.50","2,315",
"2013/05/09","2,987,085","327,531,265","110.00","110.50","109.00","110.00","+0.50","1,890",
"2013/05/10","2,607,819","285,619,271","109.50","110.00","109.00","110.00"," 0.00","1,636",
"2013/05/13","1,946,854","213,320,586","110.00","110.00","109.00","110.00"," 0.00","1,350",
"2013/05/14","3,706,705","406,891,192","110.00","110.50","109.00","110.00"," 0.00","2,200",
"2013/05/15","11,296,748","1,307,143,016","110.50","117.50","110.50","117.50","+7.50","3,872",
"2013/05/16","8,256,162","972,326,792","118.50","121.50","116.50","117.00","-0.50","3,649",
"2013/05/17","3,439,185","400,286,275","117.00","117.00","115.50","115.50","-1.50","1,698",
"2013/05/20","2,198,856","253,540,584","116.00","116.50","114.00","114.50","-1.00","923",
"2013/05/21","3,373,191","385,645,169","115.50","116.00","113.00","114.00","-0.50","1,629",
"2013/05/22","4,469,182","508,830,466","114.00","115.00","113.00","113.50","-0.50","1,738",
"2013/05/23","6,120,987","698,833,031","114.50","115.50","113.00","113.50"," 0.00","2,064",
"2013/05/24","5,400,934","614,659,542","115.50","116.50","112.50","113.00","-0.50","1,804",
"2013/05/27","2,373,205","269,993,259","115.00","115.00","113.00","114.00","+1.00","890",
"2013/05/28","4,621,738","529,757,632","115.00","115.50","114.00","115.00","+1.00","1,295",
"2013/05/29","3,867,889","444,909,235","116.00","116.00","114.00","115.50","+0.50","1,449",
"2013/05/30","13,643,365","1,512,205,826","114.50","114.50","109.00","109.50","-6.00","4,636",
"2013/05/31","10,797,108","1,187,449,316","111.50","111.50","108.50","109.50"," 0.00","3,905",
