"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/12/02","25,838,599","318,904,423","12.30","12.45","12.25","12.30"," 0.00","5,144",
"2013/12/03","25,986,948","318,041,638","12.20","12.35","12.20","12.20","-0.10","4,549",
"2013/12/04","29,087,440","354,171,499","12.15","12.25","12.10","12.15","-0.05","5,262",
"2013/12/05","17,467,782","212,344,245","12.20","12.25","12.10","12.10","-0.05","3,745",
"2013/12/06","24,061,765","291,540,229","12.10","12.20","12.05","12.10"," 0.00","3,243",
"2013/12/09","33,981,614","416,561,263","12.20","12.30","12.15","12.20","+0.10","5,810",
"2013/12/10","15,839,770","194,421,664","12.25","12.30","12.20","12.25","+0.05","3,830",
"2013/12/11","18,713,181","229,229,991","12.25","12.35","12.15","12.25"," 0.00","4,658",
"2013/12/12","12,011,306","146,195,933","12.20","12.25","12.15","12.15","-0.10","3,427",
"2013/12/13","13,438,961","163,954,249","12.20","12.25","12.15","12.20","+0.05","2,404",
"2013/12/16","19,614,254","237,453,986","12.15","12.20","12.05","12.05","-0.15","3,884",
"2013/12/17","17,641,734","213,323,105","12.15","12.15","12.05","12.05"," 0.00","2,932",
"2013/12/18","20,230,360","244,060,555","12.10","12.15","12.00","12.05"," 0.00","3,781",
"2013/12/19","20,174,979","244,539,870","12.15","12.20","12.05","12.10","+0.05","3,777",
"2013/12/20","40,239,981","491,667,242","12.10","12.30","12.05","12.25","+0.15","5,401",
"2013/12/23","44,291,070","546,805,201","12.30","12.40","12.25","12.35","+0.10","5,145",
"2013/12/24","21,986,182","271,459,897","12.45","12.45","12.25","12.25","-0.10","3,802",
"2013/12/25","22,041,232","269,698,797","12.25","12.30","12.20","12.20","-0.05","3,528",
"2013/12/26","16,455,557","200,813,086","12.20","12.25","12.15","12.20"," 0.00","2,238",
"2013/12/27","33,686,450","413,619,035","12.20","12.35","12.15","12.30","+0.10","4,330",
"2013/12/30","26,798,170","331,459,539","12.35","12.40","12.30","12.40","+0.10","4,293",
"2013/12/31","29,313,031","362,498,848","12.40","12.45","12.30","12.35","-0.05","4,225",
