"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/04/01","23,081,457","353,381,753","15.45","15.45","15.25","15.25","-0.25","5,556",
"2015/04/02","32,937,970","508,645,605","15.35","15.50","15.30","15.50","+0.25","6,169",
"2015/04/07","44,161,023","694,926,534","15.70","15.80","15.65","15.80","+0.30","8,210",
"2015/04/08","34,483,003","540,087,102","15.70","15.75","15.60","15.65","-0.15","7,053",
"2015/04/09","42,432,620","659,893,095","15.60","15.65","15.40","15.40","-0.25","7,036",
"2015/04/10","37,585,505","577,065,341","15.45","15.55","15.20","15.25","-0.15","6,497",
"2015/04/13","50,604,136","774,096,743","15.30","15.45","15.20","15.25"," 0.00","7,217",
"2015/04/14","50,596,985","767,661,699","15.25","15.35","15.05","15.10","-0.15","9,047",
"2015/04/15","117,183,539","1,717,545,863","14.95","14.95","14.50","14.55","-0.55","21,436",
"2015/04/16","50,543,884","740,594,709","14.65","14.70","14.55","14.70","+0.15","13,860",
"2015/04/17","67,361,530","966,524,219","14.45","14.45","14.25","14.30","-0.40","13,747",
"2015/04/20","86,233,545","1,206,006,630","14.05","14.15","13.80","14.00","-0.30","14,544",
"2015/04/21","51,863,204","726,718,968","14.00","14.15","13.90","14.05","+0.05","9,816",
"2015/04/22","45,490,347","643,051,728","14.10","14.25","14.05","14.10","+0.05","8,075",
"2015/04/23","78,698,811","1,134,893,202","14.25","14.60","14.20","14.60","+0.50","14,350",
"2015/04/24","101,452,521","1,493,309,911","14.70","14.90","14.60","14.65","+0.05","14,287",
"2015/04/27","79,005,780","1,174,912,711","14.70","15.00","14.70","14.90","+0.25","14,719",
"2015/04/28","46,175,346","688,919,772","15.05","15.10","14.85","14.85","-0.05","9,706",
"2015/04/29","44,213,584","653,805,600","14.85","14.95","14.60","14.65","-0.20","9,016",
"2015/04/30","78,488,225","1,142,845,240","14.85","14.85","14.40","14.60","-0.05","13,039",
