"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/10/01","24,203,045","290,998,324","12.10","12.15","11.95","12.00","-0.20","3,765",
"2012/10/02","21,958,469","264,422,278","12.05","12.15","11.95","12.10","+0.10","3,429",
"2012/10/03","13,100,736","158,313,032","12.15","12.15","12.00","12.05","-0.05","2,750",
"2012/10/04","26,415,269","314,765,517","12.00","12.05","11.85","11.90","-0.15","5,659",
"2012/10/05","18,165,102","215,276,013","11.95","11.95","11.80","11.80","-0.10","3,823",
"2012/10/08","17,197,434","203,517,662","11.80","11.90","11.80","11.80"," 0.00","3,434",
"2012/10/09","19,995,935","237,842,422","11.85","11.95","11.85","11.90","+0.10","5,180",
"2012/10/11","16,409,948","192,564,283","11.75","11.80","11.70","11.70","-0.20","4,121",
"2012/10/12","35,111,062","409,778,562","11.70","11.80","11.60","11.65","-0.05","6,249",
"2012/10/15","37,736,070","432,809,646","11.65","11.65","11.35","11.40","-0.25","5,537",
"2012/10/16","33,550,382","381,551,259","11.45","11.50","11.30","11.40"," 0.00","5,246",
"2012/10/17","22,328,463","255,290,634","11.50","11.55","11.35","11.40"," 0.00","3,761",
"2012/10/18","24,310,126","275,535,265","11.40","11.50","11.25","11.30","-0.10","4,600",
"2012/10/19","33,202,996","370,673,545","11.25","11.30","11.10","11.15","-0.15","6,297",
"2012/10/22","21,999,748","243,030,948","11.00","11.15","10.95","11.15"," 0.00","3,231",
"2012/10/23","18,121,547","199,975,217","11.10","11.15","11.00","11.05","-0.10","2,950",
"2012/10/24","17,733,292","196,821,588","10.95","11.25","10.90","11.15","+0.10","4,023",
"2012/10/25","19,143,406","215,185,441","11.15","11.35","11.10","11.25","+0.10","3,826",
"2012/10/26","22,351,349","246,667,104","11.35","11.35","10.90","10.95","-0.30","4,100",
"2012/10/29","15,280,713","166,881,608","10.95","11.00","10.85","10.85","-0.10","3,564",
"2012/10/30","18,181,885","199,340,744","10.90","11.05","10.90","11.00","+0.15","3,711",
"2012/10/31","17,618,233","192,021,874","11.05","11.05","10.85","10.85","-0.15","2,708",
