"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/10/01","19,078,198","263,570,349","13.85","13.90","13.75","13.85"," 0.00","3,577",
" 2010/10/04","32,424,812","448,616,417","13.85","13.95","13.75","13.80","-0.05","5,377",
" 2010/10/05","27,064,520","370,995,327","13.75","13.80","13.65","13.70","-0.10","3,547",
" 2010/10/06","46,540,287","644,237,143","13.80","13.95","13.75","13.90","+0.20","5,713",
" 2010/10/07","39,067,824","542,650,229","13.90","13.95","13.85","13.90"," 0.00","3,910",
" 2010/10/08","34,456,869","481,565,226","14.00","14.05","13.90","13.95","+0.05","5,415",
" 2010/10/11","24,506,630","341,863,392","14.00","14.05","13.85","13.90","-0.05","3,625",
" 2010/10/12","52,090,326","711,046,034","13.80","13.80","13.50","13.60","-0.30","6,672",
" 2010/10/13","45,627,531","618,583,262","13.70","13.70","13.45","13.50","-0.10","5,336",
" 2010/10/14","32,663,089","446,569,878","13.65","13.75","13.60","13.70","+0.20","7,610",
" 2010/10/15","20,074,956","273,618,484","13.75","13.75","13.55","13.65","-0.05","2,517",
" 2010/10/18","30,407,885","408,822,173","13.65","13.70","13.35","13.35","-0.30","4,451",
" 2010/10/19","32,551,446","434,293,386","13.35","13.40","13.30","13.35"," 0.00","5,249",
" 2010/10/20","32,001,118","431,309,629","13.30","13.60","13.25","13.55","+0.20","4,750",
" 2010/10/21","26,019,245","349,144,780","13.55","13.60","13.30","13.30","-0.25","4,462",
" 2010/10/22","25,606,533","343,665,198","13.35","13.55","13.35","13.40","+0.10","3,035",
" 2010/10/25","68,028,224","933,727,894","13.50","13.85","13.45","13.85","+0.45","8,681",
" 2010/10/26","45,666,785","632,452,218","13.95","14.00","13.75","13.85"," 0.00","6,666",
" 2010/10/27","29,918,436","411,098,869","13.80","13.85","13.65","13.80","-0.05","4,478",
" 2010/10/28","454,580,141","6,586,400,685","14.35","14.75","14.25","14.45","+0.65","43,698",
" 2010/10/29","232,098,307","3,369,499,999","14.50","14.65","14.35","14.55","+0.10","20,282",
