"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/09/01","91,132,473","1,072,388,619","11.40","12.05","11.35","11.75","+0.45","11,867",
"2011/09/02","40,099,978","465,265,489","11.80","11.80","11.50","11.60","-0.15","6,729",
"2011/09/05","47,605,350","529,196,501","11.30","11.30","11.00","11.05","-0.55","7,870",
"2011/09/06","33,104,731","361,747,591","10.95","11.05","10.90","10.90","-0.15","4,745",
"2011/09/07","39,835,121","445,717,167","11.00","11.40","10.95","11.40","+0.50","5,758",
"2011/09/08","44,818,734","510,597,322","11.55","11.60","11.25","11.35","-0.05","5,334",
"2011/09/09","23,836,353","267,818,192","11.20","11.35","11.10","11.30","-0.05","3,797",
"2011/09/13","25,469,964","280,890,158","11.20","11.20","10.90","10.90","-0.40","6,193",
"2011/09/14","33,605,002","364,273,837","11.00","11.10","10.70","10.75","-0.15","6,076",
"2011/09/15","31,704,043","350,456,907","11.10","11.20","10.90","11.00","+0.25","5,509",
"2011/09/16","63,653,812","725,027,348","11.30","11.45","11.30","11.45","+0.45","7,436",
"2011/09/19","12,371,288","139,379,788","11.40","11.40","11.20","11.20","-0.25","2,512",
"2011/09/20","23,568,207","265,008,232","11.25","11.35","11.10","11.30","+0.10","3,568",
"2011/09/21","18,506,099","209,342,862","11.35","11.40","11.15","11.40","+0.10","3,308",
"2011/09/22","28,127,008","311,581,197","11.15","11.20","11.00","11.00","-0.40","4,838",
"2011/09/23","66,494,280","718,935,389","10.70","11.00","10.65","10.75","-0.25","9,347",
"2011/09/26","35,495,123","386,340,283","10.90","11.00","10.80","10.85","+0.10","6,053",
"2011/09/27","53,524,063","605,364,337","11.10","11.50","11.10","11.50","+0.65","9,047",
"2011/09/28","48,616,769","556,919,910","11.65","11.65","11.30","11.55","+0.05","8,970",
"2011/09/29","23,862,508","273,603,656","11.45","11.55","11.25","11.45","-0.10","4,723",
"2011/09/30","32,959,396","374,996,946","11.40","11.45","11.30","11.40","-0.05","3,937",
