"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/12/03","8,280,269","294,941,446","36.40","36.40","35.00","35.05","-1.10","3,903",
"2012/12/04","3,391,643","117,923,540","34.90","35.05","34.60","34.70","-0.35","1,746",
"2012/12/05","3,138,354","110,588,414","34.70","35.45","34.70","35.40","+0.70","1,824",
"2012/12/06","2,873,762","100,523,274","35.15","35.40","34.80","34.80","-0.60","1,328",
"2012/12/07","1,854,941","64,975,633","35.00","35.25","34.85","34.95","+0.15","898",
"2012/12/10","1,839,009","64,405,502","34.95","35.30","34.80","35.00","+0.05","952",
"2012/12/11","4,384,172","155,121,468","35.30","35.70","35.05","35.15","+0.15","2,771",
"2012/12/12","2,823,878","99,340,280","35.60","35.60","35.00","35.05","-0.10","1,580",
"2012/12/13","2,192,233","76,741,619","35.15","35.30","34.85","35.00","-0.05","1,318",
"2012/12/14","2,525,176","88,605,582","35.00","35.35","34.90","35.00"," 0.00","1,328",
"2012/12/17","1,767,776","61,825,355","35.30","35.30","34.85","34.95","-0.05","1,032",
"2012/12/18","2,720,144","94,222,760","35.30","35.30","34.30","34.50","-0.45","1,383",
"2012/12/19","4,548,014","158,031,069","35.00","35.10","34.50","34.85","+0.35","1,735",
"2012/12/20","2,071,456","71,511,425","34.85","34.85","34.30","34.50","-0.35","1,022",
"2012/12/21","2,729,740","93,848,824","34.50","34.80","34.10","34.50"," 0.00","1,240",
"2012/12/22","1,031,632","35,448,517","34.60","34.60","34.20","34.30","-0.20","475",
"2012/12/24","7,684,345","271,880,036","34.90","36.00","34.80","35.00","+0.70","3,269",
"2012/12/25","3,737,715","129,682,159","35.00","35.35","34.55","34.65","-0.35","2,017",
"2012/12/26","2,068,678","71,688,081","34.65","34.85","34.50","34.50","-0.15","1,093",
"2012/12/27","2,062,090","71,247,833","34.65","34.85","34.35","34.50"," 0.00","988",
"2012/12/28","1,527,822","53,104,870","34.90","34.90","34.55","34.80","+0.30","806",
