"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/03/01","2,224,180","73,280,090","32.95","33.25","32.80","33.00","+0.05","1,325",
"2013/03/04","3,484,500","112,649,784","33.00","33.05","32.05","32.05","-0.95","1,936",
"2013/03/05","4,272,879","139,271,942","32.10","33.10","32.00","33.10","+1.05","2,136",
"2013/03/06","1,996,632","66,531,635","33.20","33.55","33.00","33.30","+0.20","907",
"2013/03/07","1,971,726","65,441,830","33.30","33.55","33.00","33.40","+0.10","788",
"2013/03/08","16,349,240","544,440,703","33.40","33.50","32.65","33.50","+0.10","1,576",
"2013/03/11","4,352,989","145,552,172","33.45","33.50","33.15","33.40","-0.10","1,114",
"2013/03/12","5,516,802","182,872,516","33.40","33.40","32.90","33.00","-0.40","1,371",
"2013/03/13","3,757,049","122,161,799","32.80","32.80","32.15","32.15","-0.85","1,746",
"2013/03/14","3,154,064","100,224,966","32.15","32.20","31.65","31.70","-0.45","1,478",
"2013/03/15","3,941,693","123,660,561","31.70","31.70","31.10","31.15","-0.55","1,581",
"2013/03/18","5,368,458","163,012,213","31.05","31.15","30.05","30.10","-1.05","2,326",
"2013/03/19","6,408,593","193,735,859","30.15","30.65","30.00","30.00","-0.10","2,741",
"2013/03/20","5,537,782","165,948,340","30.00","30.05","29.80","29.90","-0.10","2,170",
"2013/03/21","6,399,588","196,274,311","30.00","31.05","30.00","30.85","+0.95","2,879",
"2013/03/22","2,769,684","85,554,723","30.85","31.10","30.75","30.80","-0.05","1,100",
"2013/03/25","1,979,795","60,969,578","30.85","30.90","30.70","30.70","-0.10","800",
"2013/03/26","4,484,129","137,707,252","30.70","30.90","30.60","30.70"," 0.00","1,180",
"2013/03/27","1,937,530","59,574,067","30.75","30.90","30.70","30.90","+0.20","781",
"2013/03/28","3,528,458","108,521,920","30.70","30.90","30.60","30.75","-0.15","1,306",
"2013/03/29","1,344,623","41,663,013","30.90","31.10","30.85","31.00","+0.25","629",
