"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/04/02","6,515,400","200,962,269","30.35","31.40","30.15","30.95","+0.85","2,985",
"2018/04/03","3,476,553","105,909,464","30.50","30.85","30.05","30.50","-0.45","1,842",
"2018/04/09","3,678,632","113,470,430","30.70","31.10","30.40","30.85","+0.35","1,959",
"2018/04/10","10,340,911","328,650,668","31.10","32.35","30.85","32.00","+1.15","3,743",
"2018/04/11","8,405,104","270,452,228","32.80","32.80","31.60","32.30","+0.30","2,865",
"2018/04/12","3,824,304","122,912,778","32.00","32.30","31.75","32.20","-0.10","1,191",
"2018/04/13","4,329,764","140,518,041","32.30","32.65","32.30","32.30","+0.10","1,627",
"2018/04/16","9,284,973","306,218,144","32.60","33.15","32.50","33.00","+0.70","3,259",
"2018/04/17","6,134,967","196,726,797","33.00","33.05","31.20","31.60","-1.40","2,087",
"2018/04/18","3,448,523","111,281,383","32.05","32.60","32.05","32.35","+0.75","1,627",
"2018/04/19","5,140,443","169,434,680","33.10","33.25","32.65","32.75","+0.40","1,976",
"2018/04/20","3,803,439","125,231,220","33.00","33.35","32.50","32.80","+0.05","1,445",
"2018/04/23","3,115,615","100,142,533","32.85","32.95","31.80","31.85","-0.95","1,308",
"2018/04/24","2,591,155","81,819,164","32.35","32.35","31.20","31.45","-0.40","1,086",
"2018/04/25","1,175,213","36,757,451","31.00","31.40","31.00","31.25","-0.20","658",
"2018/04/26","3,951,564","126,492,860","31.70","32.90","31.30","31.30","+0.05","1,628",
"2018/04/27","2,628,216","81,984,203","31.45","31.65","30.55","31.30"," 0.00","1,137",
"2018/04/30","1,957,610","62,385,970","31.65","32.00","31.65","32.00","+0.70","944",
