"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/02/01","3,693,162","110,836,747","30.00","30.10","29.70","30.10","+0.25","1,115",
"2018/02/02","3,382,121","101,414,065","30.00","30.30","29.50","29.50","-0.60","1,218",
"2018/02/05","6,427,867","187,196,430","29.00","29.85","28.65","29.85","+0.35","1,942",
"2018/02/06","10,561,376","296,161,153","28.90","29.45","26.90","27.55","-2.30","4,211",
"2018/02/07","10,361,926","300,523,594","28.00","29.55","27.95","29.10","+1.55","3,776",
"2018/02/08","4,260,288","122,389,589","29.00","29.10","28.40","28.85","-0.25","1,873",
"2018/02/09","4,980,442","138,060,096","27.50","28.30","27.05","28.30","-0.55","2,232",
"2018/02/12","5,586,421","159,337,702","28.40","28.75","28.35","28.60","+0.30","2,091",
"2018/02/21","13,275,941","404,276,454","29.30","31.25","29.20","31.25","+2.65","5,313",
"2018/02/22","5,697,599","176,720,340","31.00","31.40","30.55","31.00","-0.25","2,305",
"2018/02/23","5,208,062","162,534,965","31.20","31.40","30.80","31.20","+0.20","1,886",
"2018/02/26","13,218,104","422,201,536","31.50","32.70","31.20","32.35","+1.15","4,558",
"2018/02/27","11,210,531","363,352,811","32.30","32.85","32.05","32.30","-0.05","4,620",
