"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/09/03","5,143,706","573,381,866","112.50","113.00","110.50","111.00","-1.50","2,832",
"2018/09/04","2,975,406","332,631,972","111.00","112.50","110.50","112.50","+1.50","1,843",
"2018/09/05","4,689,948","521,381,237","111.50","112.50","110.50","110.50","-2.00","2,498",
"2018/09/06","3,928,405","436,042,647","110.00","112.00","110.00","111.50","+1.00","1,787",
"2018/09/07","4,762,089","529,111,879","110.50","112.00","110.50","111.50"," 0.00","2,209",
"2018/09/10","8,328,448","931,420,933","112.00","113.00","111.00","111.50"," 0.00","4,087",
"2018/09/11","5,416,899","600,384,289","112.00","112.00","110.50","111.00","-0.50","2,307",
"2018/09/12","6,799,456","752,710,375","111.50","112.00","109.50","111.00"," 0.00","2,704",
"2018/09/13","8,279,162","926,468,814","111.50","113.00","111.00","112.50","+1.50","3,092",
"2018/09/14","5,636,394","631,116,128","113.00","113.00","111.50","112.00","-0.50","2,665",
"2018/09/17","6,728,564","752,788,668","112.00","112.50","111.00","112.50","+0.50","2,442",
"2018/09/18","13,557,781","1,520,413,847","112.00","113.00","111.00","112.50"," 0.00","4,061",
"2018/09/19","14,849,116","1,670,489,033","113.00","113.00","112.00","113.00","+0.50","4,393",
"2018/09/20","10,116,905","1,145,688,265","113.50","114.00","112.50","113.50","+0.50","4,376",
"2018/09/21","28,819,931","3,384,553,297","114.00","119.50","114.00","117.50","+4.00","9,228",
"2018/09/25","16,950,921","1,970,112,834","117.50","119.00","114.50","115.50","-2.00","5,406",
"2018/09/26","11,559,378","1,325,905,265","115.50","116.50","113.50","114.50","-1.00","3,910",
"2018/09/27","17,522,825","2,031,583,087","114.50","117.00","114.50","117.00","+2.50","4,351",
"2018/09/28","12,567,562","1,469,095,453","117.00","117.50","116.00","117.00"," 0.00","3,839",
