"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/01/03","5,965,901","578,203,504","97.40","97.50","96.50","97.00","-0.50","1,839",
"2011/01/04","6,991,023","674,418,940","97.00","97.00","96.10","96.70","-0.30","2,008",
"2011/01/05","10,221,925","978,674,775","96.60","96.60","94.50","95.70","-1.00","3,664",
"2011/01/06","10,872,406","1,032,398,932","95.80","96.00","94.30","95.10","-0.60","2,886",
"2011/01/07","15,353,101","1,419,996,095","94.10","94.50","91.30","91.80","-3.30","6,424",
"2011/01/10","11,881,617","1,084,409,755","91.80","91.80","90.80","91.60","-0.20","3,753",
"2011/01/11","13,265,485","1,219,059,895","91.60","92.30","91.10","92.20","+0.60","3,707",
"2011/01/12","7,853,550","725,708,708","92.20","92.80","92.00","92.60","+0.40","2,741",
"2011/01/13","8,176,200","761,917,784","92.80","93.80","92.60","93.70","+1.10","2,607",
"2011/01/14","4,652,285","435,987,472","93.80","94.00","93.10","94.00","+0.30","2,235",
"2011/01/17","4,879,619","457,113,516","93.20","94.30","93.20","94.20","+0.20","1,767",
"2011/01/18","8,097,127","768,637,165","93.00","96.00","93.00","95.50","+1.30","3,765",
"2011/01/19","19,423,194","1,873,882,534","95.50","97.00","94.60","96.70","+1.20","5,506",
"2011/01/20","5,296,080","510,177,161","96.00","96.70","95.60","95.70","-1.00","2,631",
"2011/01/21","7,852,060","752,056,850","94.70","97.00","94.10","96.90","+1.20","3,567",
"2011/01/24","5,277,045","505,804,653","96.50","96.50","95.40","96.10","-0.80","1,963",
"2011/01/25","8,226,359","793,439,739","96.10","97.00","95.80","95.80","-0.30","2,656",
"2011/01/26","3,774,706","363,046,665","95.50","96.50","95.50","96.30","+0.50","1,892",
"2011/01/27","9,113,200","881,777,196","96.30","97.20","95.80","97.10","+0.80","3,134",
"2011/01/28","29,884,577","2,956,072,711","97.00","100.50","96.50","99.30","+2.20","10,353",
