"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/05/02","9,897,512","235,778,800","23.80","23.95","23.70","23.90","+0.20","4,059",
"2018/05/03","18,463,636","439,628,167","23.90","23.95","23.65","23.80","-0.10","4,448",
"2018/05/04","17,000,218","400,554,962","23.80","23.85","23.40","23.40","-0.40","5,887",
"2018/05/07","25,971,143","619,811,157","23.50","24.30","23.40","24.20","+0.80","7,062",
"2018/05/08","13,037,653","311,627,387","24.10","24.10","23.75","23.85","-0.35","4,315",
"2018/05/09","9,939,189","236,823,281","23.80","24.05","23.70","23.70","-0.15","3,216",
"2018/05/10","23,290,031","546,021,420","23.70","23.70","23.20","23.45","-0.25","6,726",
"2018/05/11","19,429,900","451,940,539","23.30","23.45","23.10","23.15","-0.30","6,298",
"2018/05/14","19,518,543","459,415,359","23.35","23.80","23.25","23.65","+0.50","5,104",
"2018/05/15","28,644,767","669,262,430","23.75","23.85","23.15","23.15","-0.50","7,343",
"2018/05/16","23,491,029","543,736,034","23.15","23.30","23.05","23.10","-0.05","5,951",
"2018/05/17","12,588,154","292,236,644","23.20","23.40","23.10","23.10"," 0.00","3,646",
"2018/05/18","13,479,765","311,341,277","23.10","23.25","23.00","23.00","-0.10","3,528",
"2018/05/21","24,025,226","563,430,149","23.10","23.65","23.10","23.40","+0.40","6,655",
"2018/05/22","18,021,683","423,966,081","23.40","23.65","23.40","23.50","+0.10","5,072",
"2018/05/23","16,844,356","391,511,897","23.40","23.50","23.15","23.20","-0.30","5,196",
"2018/05/24","11,420,947","264,701,989","23.20","23.30","23.10","23.20"," 0.00","3,990",
"2018/05/25","12,258,110","285,755,979","23.30","23.40","23.25","23.30","+0.10","3,278",
"2018/05/28","8,785,543","205,186,580","23.30","23.45","23.30","23.35","+0.05","2,708",
"2018/05/29","12,407,183","287,995,879","23.35","23.35","23.10","23.15","-0.20","3,784",
"2018/05/30","22,815,472","522,611,506","23.05","23.10","22.80","22.80","-0.35","8,569",
"2018/05/31","30,357,815","692,142,840","23.00","23.20","22.55","22.55","-0.25","7,543",
