"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/08/01","23,471,858","578,705,299","25.20","25.20","24.40","24.40","-0.95","9,066",
"2016/08/02","25,675,960","607,166,415","24.00","24.15","23.35","23.80","-0.60","9,878",
"2016/08/03","23,753,526","551,932,347","23.50","23.60","23.05","23.30","-0.50","7,059",
"2016/08/04","14,427,367","334,890,662","23.50","23.50","23.00","23.15","-0.15","5,925",
"2016/08/05","18,547,473","428,771,612","23.00","23.30","23.00","23.10","-0.05","6,793",
"2016/08/08","27,731,133","657,142,744","23.40","23.90","23.35","23.80","+0.70","7,120",
"2016/08/09","28,845,212","637,062,373","22.20","22.35","22.10","22.30","X0.00","7,890",
"2016/08/10","18,129,869","403,746,968","22.30","22.55","22.00","22.00","-0.30","6,688",
"2016/08/11","17,375,169","378,283,506","22.05","22.40","21.40","21.55","-0.45","5,813",
"2016/08/12","11,746,637","258,800,764","22.15","22.15","21.85","22.15","+0.60","4,328",
"2016/08/15","19,848,019","421,584,873","22.00","22.00","20.85","21.15","-1.00","7,447",
"2016/08/16","22,343,719","485,767,551","21.40","21.95","21.35","21.85","+0.70","6,511",
"2016/08/17","26,880,552","604,199,168","21.90","23.00","21.60","22.85","+1.00","8,783",
"2016/08/18","10,728,001","243,156,602","22.90","23.00","22.45","22.55","-0.30","4,374",
"2016/08/19","5,591,236","126,537,296","22.75","22.90","22.50","22.55"," 0.00","2,638",
"2016/08/22","7,576,981","168,255,248","22.50","22.55","22.05","22.05","-0.50","3,652",
"2016/08/23","7,603,087","170,596,956","22.10","22.65","22.10","22.40","+0.35","3,389",
"2016/08/24","7,164,012","158,744,341","22.20","22.30","22.05","22.20","-0.20","3,440",
"2016/08/25","6,516,444","144,676,155","22.10","22.40","21.95","22.40","+0.20","2,646",
"2016/08/26","4,316,790","96,914,117","22.50","22.50","22.35","22.50","+0.10","2,595",
"2016/08/29","5,359,282","119,301,789","22.50","22.50","21.95","22.45","-0.05","2,365",
"2016/08/30","5,478,078","122,174,562","22.45","22.45","22.10","22.40","-0.05","2,236",
"2016/08/31","19,490,088","445,643,274","22.35","23.30","22.20","23.30","+0.90","5,885",
