"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/06/03","40,701,964","1,069,197,780","25.60","26.65","25.60","26.65","+1.15","12,459",
"2014/06/04","56,403,458","1,527,563,442","26.90","27.40","26.85","26.90","+0.25","16,043",
"2014/06/05","41,550,448","1,114,307,476","26.95","27.10","26.50","27.10","+0.20","11,364",
"2014/06/06","21,644,882","585,217,081","27.20","27.25","26.90","26.90","-0.20","6,498",
"2014/06/09","26,909,903","734,935,387","27.00","27.60","26.90","27.20","+0.30","8,657",
"2014/06/10","17,553,619","475,099,030","27.30","27.40","26.90","27.00","-0.20","5,056",
"2014/06/11","16,558,524","445,556,936","27.00","27.15","26.70","26.85","-0.15","5,467",
"2014/06/12","35,594,430","978,994,047","26.95","27.85","26.95","27.45","+0.60","10,680",
"2014/06/13","35,513,748","989,788,497","27.50","28.20","27.50","27.90","+0.45","10,239",
"2014/06/16","13,767,256","383,651,891","28.05","28.20","27.70","27.70","-0.20","4,785",
"2014/06/17","8,691,763","240,224,814","27.70","27.90","27.50","27.60","-0.10","3,146",
"2014/06/18","17,339,045","482,672,716","27.70","28.20","27.40","27.60"," 0.00","5,903",
"2014/06/19","9,258,535","257,646,487","28.00","28.00","27.70","27.85","+0.25","3,313",
"2014/06/20","11,123,305","308,210,573","27.85","27.95","27.55","27.60","-0.25","3,079",
"2014/06/23","16,516,062","447,092,322","27.65","27.75","26.65","26.80","-0.80","5,271",
"2014/06/24","9,892,277","267,574,154","26.80","27.30","26.80","27.00","+0.20","2,976",
"2014/06/25","7,743,238","209,209,429","27.00","27.15","26.80","27.00"," 0.00","3,187",
"2014/06/26","5,594,038","151,830,926","27.00","27.20","27.00","27.15","+0.15","2,471",
"2014/06/27","5,377,498","145,789,696","27.20","27.20","27.05","27.05","-0.10","2,205",
"2014/06/30","8,182,666","223,197,682","27.10","27.40","27.10","27.25","+0.20","2,850",
