"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/03/01","7,941,559","156,656,696","19.75","19.90","19.55","19.75","-0.05","3,375",
"2016/03/02","14,395,304","288,692,890","20.00","20.30","19.85","19.95","+0.20","4,962",
"2016/03/03","9,307,060","186,876,881","20.00","20.25","19.95","20.05","+0.10","3,589",
"2016/03/04","9,138,017","182,810,937","20.10","20.15","19.90","20.05"," 0.00","3,848",
"2016/03/07","31,080,632","645,422,259","20.20","21.00","20.20","21.00","+0.95","9,253",
"2016/03/08","17,527,759","363,076,217","21.20","21.25","20.40","20.50","-0.50","6,381",
"2016/03/09","11,546,992","237,609,620","20.55","20.85","20.30","20.85","+0.35","4,841",
"2016/03/10","17,949,958","377,451,787","20.90","21.40","20.70","21.05","+0.20","6,356",
"2016/03/11","12,288,530","259,168,414","21.00","21.20","20.90","21.00","-0.05","4,256",
"2016/03/14","17,383,979","374,344,470","21.30","21.70","21.20","21.70","+0.70","6,179",
"2016/03/15","20,796,056","444,835,226","21.80","21.80","21.10","21.15","-0.55","7,178",
"2016/03/16","16,138,733","345,114,350","21.40","21.60","21.25","21.35","+0.20","6,219",
"2016/03/17","17,762,157","378,811,477","21.60","21.70","20.80","21.00","-0.35","5,856",
"2016/03/18","48,493,981","1,062,724,227","21.40","22.80","21.30","21.60","+0.60","13,340",
"2016/03/21","54,593,477","1,231,251,423","22.00","23.00","22.00","23.00","+1.40","13,611",
"2016/03/22","25,850,226","577,236,867","23.00","23.00","21.85","22.15","-0.85","8,333",
"2016/03/23","31,744,833","680,935,463","21.85","22.10","20.90","21.45","-0.70","9,848",
"2016/03/24","19,969,248","417,619,747","21.55","21.55","20.65","20.65","-0.80","7,672",
"2016/03/25","17,480,685","354,253,146","20.65","20.80","20.05","20.30","-0.35","6,234",
"2016/03/28","30,523,376","602,322,360","19.80","19.95","19.35","19.35","-0.95","9,221",
"2016/03/29","25,505,544","486,637,136","19.20","19.50","18.85","19.00","-0.35","8,445",
"2016/03/30","29,712,658","592,492,160","19.60","20.50","19.35","20.50","+1.50","9,497",
"2016/03/31","32,045,818","635,664,060","20.40","20.40","19.55","19.90","-0.60","8,912",
