"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/11/01","7,098,887","133,492,253","18.75","19.00","18.55","19.00","+0.10","3,031",
"2018/11/02","14,776,191","273,829,227","18.95","18.95","18.30","18.55","-0.45","5,040",
"2018/11/05","12,862,259","238,998,609","18.40","18.85","18.30","18.65","+0.10","3,081",
"2018/11/06","12,867,203","237,928,500","18.65","18.70","18.40","18.50","-0.15","2,635",
"2018/11/07","9,213,976","172,830,991","18.50","18.85","18.50","18.85","+0.35","2,283",
"2018/11/08","4,875,040","91,668,616","19.05","19.05","18.70","18.70","-0.15","2,551",
"2018/11/09","2,439,347","45,384,956","18.70","18.75","18.50","18.65","-0.05","1,158",
"2018/11/12","9,616,996","181,761,369","18.70","19.10","18.70","19.05","+0.40","3,438",
"2018/11/13","7,291,697","135,939,426","18.60","18.90","18.35","18.90","-0.15","3,308",
"2018/11/14","6,844,505","127,265,636","18.85","18.85","18.50","18.55","-0.35","2,738",
"2018/11/15","13,008,339","247,578,699","18.65","19.40","18.60","19.30","+0.75","3,897",
"2018/11/16","5,970,240","115,171,688","19.45","19.45","19.10","19.35","+0.05","2,559",
"2018/11/19","6,783,212","132,940,168","19.40","19.75","19.30","19.70","+0.35","3,524",
"2018/11/20","11,127,904","213,762,164","19.50","19.50","19.15","19.15","-0.55","3,754",
"2018/11/21","8,648,754","162,905,854","18.80","18.95","18.70","18.80","-0.35","3,111",
"2018/11/22","3,928,422","74,278,934","18.85","18.95","18.80","18.95","+0.15","1,802",
"2018/11/23","3,939,924","74,053,586","18.95","18.95","18.60","18.75","-0.20","1,705",
"2018/11/26","4,738,053","89,733,560","18.80","19.10","18.80","18.95","+0.20","1,931",
"2018/11/27","10,498,796","202,147,824","18.95","19.55","18.80","19.45","+0.50","4,085",
"2018/11/28","7,356,527","142,412,594","19.45","19.50","19.05","19.50","+0.05","2,779",
"2018/11/29","6,639,841","129,974,734","19.65","19.70","19.50","19.55","+0.05","3,224",
"2018/11/30","8,740,360","171,148,712","19.65","19.70","19.55","19.55"," 0.00","2,134",
