"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/06/01","11,885,073","634,345,110","53.40","53.70","53.00","53.70","+0.50","3,571",
" 2010/06/02","7,294,620","388,326,346","53.60","54.10","52.10","52.40","-1.30","3,453",
" 2010/06/03","8,263,126","442,679,234","53.50","53.90","53.00","53.50","+1.10","3,923",
" 2010/06/04","11,797,335","620,961,443","54.00","54.00","52.20","52.60","-0.90","4,569",
" 2010/06/07","11,134,487","561,869,317","51.00","51.50","49.80","51.00","-1.60","4,691",
" 2010/06/08","19,327,742","976,829,890","50.90","51.40","49.70","49.90","-1.10","4,886",
" 2010/06/09","19,238,216","955,569,850","50.00","50.40","48.85","50.00","+0.10","6,228",
" 2010/06/10","10,860,247","536,089,729","50.90","50.90","48.90","49.70","-0.30","3,990",
" 2010/06/11","14,974,016","751,861,636","50.90","51.50","49.60","49.75","+0.05","5,272",
" 2010/06/14","10,779,920","534,435,181","50.00","50.30","49.40","49.40","-0.35","4,206",
" 2010/06/15","10,351,083","517,739,200","49.80","50.40","49.50","49.90","+0.50","3,523",
" 2010/06/17","18,104,316","909,335,700","50.30","50.70","49.80","49.80","-0.10","5,473",
" 2010/06/18","14,653,648","742,688,714","50.60","51.20","50.30","50.50","+0.70","4,641",
" 2010/06/21","26,539,935","1,392,568,215","52.00","54.00","51.20","51.70","+1.20","9,170",
" 2010/06/22","7,909,222","407,093,825","51.30","51.80","51.20","51.60","-0.10","3,579",
" 2010/06/23","9,968,974","517,107,624","51.60","52.40","51.00","52.30","+0.70","4,029",
" 2010/06/24","4,492,593","233,380,104","52.50","52.60","51.60","51.80","-0.50","1,917",
" 2010/06/25","12,729,646","640,205,232","51.10","51.30","49.65","50.20","-1.60","4,490",
" 2010/06/28","20,824,610","1,040,318,350","51.00","51.00","49.75","49.90","-0.30","4,656",
" 2010/06/29","11,449,215","573,160,935","50.50","50.70","49.80","49.80","-0.10","3,993",
" 2010/06/30","25,254,121","1,214,291,706","48.90","49.00","47.40","47.60","-2.20","8,654",
