"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/11/01","9,951,964","249,785,000","25.20","25.40","24.95","24.95","-0.20","4,320",
"2017/11/02","17,642,997","451,769,003","25.00","25.80","25.00","25.70","+0.75","6,015",
"2017/11/03","40,329,353","1,069,520,690","26.50","26.80","26.25","26.35","+0.65","11,930",
"2017/11/06","14,493,036","383,479,072","26.85","26.85","26.15","26.35"," 0.00","5,223",
"2017/11/07","16,589,392","437,892,289","26.35","26.70","26.05","26.60","+0.25","6,358",
"2017/11/08","33,287,870","889,602,488","26.95","27.20","26.20","26.20","-0.40","11,039",
"2017/11/09","17,615,617","466,586,562","26.50","26.70","26.30","26.65","+0.45","6,529",
"2017/11/10","12,074,662","317,806,738","26.80","26.80","26.00","26.20","-0.45","4,417",
"2017/11/13","22,126,201","583,490,875","26.75","26.75","26.00","26.30","+0.10","6,007",
"2017/11/14","16,076,521","417,343,920","26.35","26.40","25.70","25.70","-0.60","5,429",
"2017/11/15","28,377,708","707,535,900","25.40","25.50","24.70","24.70","-1.00","11,193",
"2017/11/16","23,542,195","573,920,098","24.50","24.60","24.20","24.30","-0.40","8,579",
"2017/11/17","9,531,454","234,027,560","24.50","24.70","24.40","24.50","+0.20","3,966",
"2017/11/20","19,291,827","467,850,041","24.55","24.60","24.10","24.25","-0.25","6,344",
"2017/11/21","20,662,221","499,331,955","24.25","24.40","24.00","24.20","-0.05","7,399",
"2017/11/22","39,139,908","943,181,868","24.50","24.50","23.90","24.00","-0.20","13,129",
"2017/11/23","15,056,537","367,385,908","24.30","24.55","24.25","24.35","+0.35","5,115",
"2017/11/24","9,962,383","242,934,198","24.40","24.50","24.30","24.40","+0.05","3,526",
"2017/11/27","25,288,619","608,604,477","24.45","24.50","23.85","23.90","-0.50","8,760",
"2017/11/28","25,725,323","607,860,899","23.85","23.90","23.50","23.55","-0.35","8,609",
"2017/11/29","27,527,214","656,305,492","24.00","24.10","23.60","23.70","+0.15","8,389",
"2017/11/30","33,369,088","773,219,611","23.10","23.30","23.10","23.10","-0.60","10,446",
