"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/02/01","16,346,407","1,572,493,279","96.20","96.50","95.70","96.50","+0.30","7,175",
"2012/02/02","23,391,675","2,247,245,137","96.80","96.80","95.90","96.10","-0.40","9,187",
"2012/02/03","27,032,901","2,581,103,696","95.90","95.90","95.30","95.50","-0.60","10,360",
"2012/02/04","13,166,742","1,258,800,632","95.70","96.10","95.20","95.70","+0.20","5,779",
"2012/02/06","20,435,597","1,952,238,180","96.00","96.00","95.30","95.70"," 0.00","7,109",
"2012/02/07","18,078,766","1,726,235,246","95.50","95.70","95.30","95.30","-0.40","6,192",
"2012/02/08","19,578,581","1,873,507,539","95.30","96.20","95.30","95.80","+0.50","8,070",
"2012/02/09","24,561,811","2,342,970,033","95.60","95.60","95.20","95.30","-0.50","11,598",
"2012/02/10","29,148,516","2,764,240,420","95.20","95.20","94.60","94.60","-0.70","13,350",
"2012/02/13","30,025,841","2,813,323,285","94.10","94.10","93.30","93.60","-1.00","14,150",
"2012/02/14","19,162,054","1,797,972,448","93.60","94.00","93.40","93.90","+0.30","9,722",
"2012/02/15","21,040,336","1,971,813,493","93.80","94.00","93.50","93.90"," 0.00","9,555",
"2012/02/16","18,171,411","1,709,892,402","93.90","95.00","93.60","94.50","+0.60","7,904",
"2012/02/17","19,709,000","1,869,647,800","94.50","95.40","94.50","94.60","+0.10","7,486",
"2012/02/20","14,929,411","1,407,435,032","94.60","94.80","93.90","94.60"," 0.00","6,420",
"2012/02/21","16,221,714","1,528,896,984","94.60","94.60","94.00","94.60"," 0.00","6,817",
"2012/02/22","42,448,097","3,946,546,604","93.50","93.50","92.30","92.80","-1.80","19,128",
"2012/02/23","48,017,163","4,406,301,196","92.00","92.10","91.50","91.50","-1.30","23,671",
"2012/02/24","73,400,132","6,616,601,026","90.60","90.60","90.00","90.10","-1.40","29,448",
"2012/02/29","57,774,525","5,232,487,875","90.00","91.10","90.00","90.40","+0.30","22,299",
