"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/12/03","6,347,811","595,986,126","93.80","94.00","93.60","93.90"," 0.00","2,800",
"2012/12/04","5,857,740","548,318,007","93.90","93.90","93.40","93.70","-0.20","3,178",
"2012/12/05","6,512,561","610,481,198","93.10","94.00","93.10","94.00","+0.30","3,371",
"2012/12/06","7,645,910","717,799,472","93.90","94.00","93.60","94.00"," 0.00","4,402",
"2012/12/07","6,165,472","579,728,867","94.00","94.20","93.90","94.20","+0.20","2,983",
"2012/12/10","6,951,436","655,852,313","94.20","94.50","94.10","94.50","+0.30","3,237",
"2012/12/11","12,771,774","1,211,408,205","94.50","95.00","94.40","95.00","+0.50","4,816",
"2012/12/12","7,724,783","733,612,111","95.00","95.30","94.80","94.80","-0.20","3,899",
"2012/12/13","8,242,053","777,599,028","95.00","95.00","94.00","94.40","-0.40","4,446",
"2012/12/14","7,246,583","679,449,702","94.00","94.30","93.50","93.70","-0.70","4,043",
"2012/12/17","9,660,153","904,603,660","93.40","93.90","93.40","93.70"," 0.00","4,183",
"2012/12/18","8,228,933","770,344,058","93.50","93.70","93.40","93.70"," 0.00","3,459",
"2012/12/19","8,892,972","832,681,418","93.70","93.80","93.50","93.70"," 0.00","3,194",
"2012/12/20","6,326,799","591,580,052","93.70","93.70","93.40","93.60","-0.10","2,684",
"2012/12/21","12,744,979","1,183,706,714","93.50","93.50","92.30","93.30","-0.30","4,241",
"2012/12/22","3,855,225","358,585,159","93.00","93.10","92.90","93.00","-0.30","1,648",
"2012/12/24","6,465,542","599,692,506","93.00","93.00","92.60","92.80","-0.20","2,602",
"2012/12/25","4,790,208","445,732,828","92.80","93.70","92.50","93.70","+0.90","2,066",
"2012/12/26","5,874,072","546,486,196","93.40","93.70","92.50","92.50","-1.20","2,438",
"2012/12/27","14,607,197","1,353,441,722","92.50","93.50","92.20","93.50","+1.00","4,595",
"2012/12/28","12,802,464","1,199,326,816","93.50","94.50","92.90","94.50","+1.00","3,096",
