"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/02/05","33,421,581","3,024,770,362","90.40","90.90","89.80","90.30","-1.60","16,816",
"2014/02/06","18,056,460","1,633,193,660","90.30","90.70","90.30","90.30"," 0.00","10,214",
"2014/02/07","12,124,518","1,096,308,738","90.50","90.60","90.30","90.40","+0.10","7,327",
"2014/02/10","10,987,685","992,991,335","90.40","90.50","90.30","90.30","-0.10","6,356",
"2014/02/11","10,256,420","924,775,923","90.30","90.40","90.10","90.10","-0.20","5,636",
"2014/02/12","7,454,556","673,330,796","90.30","90.70","90.20","90.70","+0.60","3,655",
"2014/02/13","3,703,166","335,956,006","90.70","91.00","90.40","90.70"," 0.00","2,395",
"2014/02/14","6,597,934","601,311,039","90.70","91.50","90.70","91.20","+0.50","3,542",
"2014/02/17","4,719,063","430,465,431","91.30","91.40","91.00","91.20"," 0.00","2,581",
"2014/02/18","2,728,895","249,190,554","91.20","91.50","91.10","91.30","+0.10","1,580",
"2014/02/19","4,596,571","421,243,423","91.30","91.80","91.30","91.80","+0.50","2,393",
"2014/02/20","6,130,896","560,215,698","91.80","91.80","91.20","91.30","-0.50","3,311",
"2014/02/21","7,029,853","642,389,466","91.30","91.80","91.10","91.70","+0.40","3,577",
"2014/02/24","3,976,350","363,972,574","91.60","91.80","91.30","91.80","+0.10","1,846",
"2014/02/25","5,239,043","479,798,903","91.40","91.80","91.40","91.40","-0.40","2,363",
"2014/02/26","4,680,858","428,378,151","91.40","91.80","91.00","91.40"," 0.00","2,441",
"2014/02/27","6,192,669","567,704,948","91.40","92.00","91.30","92.00","+0.60","2,491",
