"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/10/01","6,311,417","576,605,572","91.70","91.80","91.10","91.70"," 0.00","3,048",
"2014/10/02","4,921,768","449,692,365","91.50","91.70","91.00","91.50","-0.20","2,960",
"2014/10/03","4,465,255","408,379,687","91.50","91.80","91.20","91.80","+0.30","2,016",
"2014/10/06","6,030,440","547,548,355","91.50","91.50","91.00","91.10","-0.70","2,993",
"2014/10/07","4,833,403","440,519,236","91.30","91.40","91.00","91.10"," 0.00","2,481",
"2014/10/08","6,288,576","575,215,516","91.00","91.70","91.00","91.50","+0.40","2,019",
"2014/10/09","5,067,415","463,605,927","91.50","91.70","91.40","91.40","-0.10","1,713",
"2014/10/13","6,695,385","610,894,800","91.00","91.40","91.00","91.10","-0.30","3,114",
"2014/10/14","4,976,430","454,272,421","91.10","91.50","91.10","91.40","+0.30","2,185",
"2014/10/15","11,012,753","1,007,881,003","91.40","92.10","91.00","91.50","+0.10","4,247",
"2014/10/16","7,450,163","681,254,083","91.30","91.70","91.00","91.50"," 0.00","3,585",
"2014/10/17","26,555,147","2,408,787,931","91.40","91.50","90.00","90.30","-1.20","6,884",
"2014/10/20","4,466,068","407,476,199","91.00","91.50","91.00","91.10","+0.80","2,465",
"2014/10/21","4,782,932","436,781,925","91.10","91.70","91.00","91.70","+0.60","1,937",
"2014/10/22","3,812,024","349,279,176","91.70","91.80","91.30","91.60","-0.10","1,880",
"2014/10/23","2,480,152","226,422,200","91.30","91.50","91.10","91.40","-0.20","1,290",
"2014/10/24","4,084,556","372,638,241","91.20","91.70","91.00","91.70","+0.30","2,223",
"2014/10/27","3,175,043","290,598,303","91.70","91.70","91.30","91.60","-0.10","1,574",
"2014/10/28","8,019,896","738,621,832","92.00","92.30","92.00","92.00","+0.40","3,332",
"2014/10/29","7,333,989","676,282,725","92.00","92.40","92.00","92.40","+0.40","3,095",
"2014/10/30","7,461,672","689,839,596","92.40","92.70","92.10","92.70","+0.30","3,096",
"2014/10/31","7,021,525","649,815,225","92.70","92.70","92.20","92.70"," 0.00","2,371",
