"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/05/02","234,855","11,876,646","50.80","50.80","50.40","50.70","-0.10","179",
"2014/05/05","217,885","10,964,223","50.60","50.60","50.20","50.20","-0.50","173",
"2014/05/06","407,488","20,480,791","50.20","50.40","50.10","50.20"," 0.00","221",
"2014/05/07","641,282","32,273,523","50.20","50.70","50.20","50.40","+0.20","509",
"2014/05/08","616,060","31,175,335","50.50","50.90","50.40","50.90","+0.50","352",
"2014/05/09","698,033","35,515,164","50.90","51.10","50.70","50.80","-0.10","439",
"2014/05/12","653,858","33,228,583","51.00","51.00","50.60","50.80"," 0.00","464",
"2014/05/13","522,090","26,552,959","51.00","51.00","50.50","51.00","+0.20","371",
"2014/05/14","2,291,518","118,626,575","51.00","52.00","51.00","52.00","+1.00","1,418",
"2014/05/15","831,192","43,097,765","52.10","52.40","51.40","51.40","-0.60","557",
"2014/05/16","504,346","25,799,316","51.40","51.60","50.90","51.60","+0.20","318",
"2014/05/19","246,917","12,678,957","51.60","51.60","51.20","51.30","-0.30","171",
"2014/05/20","528,920","27,002,420","51.50","51.50","50.90","51.10","-0.20","339",
"2014/05/21","487,907","24,751,247","51.00","51.10","50.50","50.60","-0.50","293",
"2014/05/22","295,860","15,053,131","50.60","51.10","50.60","51.00","+0.40","221",
"2014/05/23","323,004","16,468,201","50.60","51.30","50.60","51.20","+0.20","220",
"2014/05/26","191,009","9,755,959","51.30","51.30","50.90","51.20"," 0.00","158",
"2014/05/27","343,848","17,522,038","51.40","51.40","50.70","50.70","-0.50","281",
"2014/05/28","2,561,342","128,429,337","50.70","51.30","50.60","51.30","+0.60","721",
"2014/05/29","450,234","22,899,715","51.00","51.20","50.70","50.80","-0.50","386",
"2014/05/30","1,019,636","51,578,723","51.00","51.10","50.30","50.50","-0.30","566",
