"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/09/02","397,593","18,092,445","45.80","45.80","45.10","45.55","-0.55","311",
"2013/09/03","676,100","30,935,584","45.55","45.95","45.35","45.95","+0.40","395",
"2013/09/04","329,530","15,097,032","46.00","46.00","45.50","45.95"," 0.00","270",
"2013/09/05","2,272,110","106,508,370","46.10","47.40","46.10","47.10","+1.15","1,154",
"2013/09/06","1,795,100","86,006,131","47.50","48.30","47.50","47.60","+0.50","1,059",
"2013/09/09","2,437,846","117,785,890","48.00","49.00","47.60","49.00","+1.40","1,360",
"2013/09/10","9,196,718","477,635,633","50.00","52.40","50.00","52.00","+3.00","3,490",
"2013/09/11","6,782,764","355,508,487","52.40","53.40","51.90","52.20","+0.20","2,892",
"2013/09/12","2,482,627","128,290,298","52.40","52.50","51.30","51.60","-0.60","1,283",
"2013/09/13","2,107,944","107,733,069","51.60","52.00","50.50","50.70","-0.90","1,172",
"2013/09/14","2,166,344","111,196,969","51.40","51.90","50.70","50.80","+0.10","1,136",
"2013/09/16","2,149,044","110,099,921","51.80","51.90","50.70","51.00","+0.20","1,101",
"2013/09/17","2,406,517","122,890,710","51.00","51.60","50.70","51.20","+0.20","1,106",
"2013/09/18","7,041,750","370,159,722","52.00","53.40","51.50","52.10","+0.90","3,584",
"2013/09/23","3,461,222","183,541,866","53.00","53.50","52.60","53.00","+0.90","1,908",
"2013/09/24","2,110,271","111,538,994","53.00","53.40","52.40","52.40","-0.60","1,066",
"2013/09/25","6,077,158","327,969,951","53.00","54.50","53.00","54.20","+1.80","3,018",
"2013/09/26","3,258,401","176,989,680","55.20","55.20","53.80","54.10","-0.10","1,642",
"2013/09/27","2,183,526","117,705,804","54.10","54.40","53.50","54.00","-0.10","1,334",
"2013/09/30","3,107,867","165,721,654","54.50","54.60","52.60","53.70","-0.30","1,229",
