"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/04/02","729,738","25,632,980","35.30","35.35","34.90","35.20","-0.10","527",
"2018/04/03","1,032,511","35,771,626","35.00","35.00","34.55","34.75","-0.45","771",
"2018/04/09","1,533,207","52,425,578","34.75","34.80","34.00","34.10","-0.65","754",
"2018/04/10","437,544","15,073,010","34.10","34.60","34.10","34.40","+0.30","251",
"2018/04/11","640,367","22,219,047","34.70","34.85","34.50","34.85","+0.45","342",
"2018/04/12","610,389","21,256,984","34.90","35.30","34.55","34.55","-0.30","314",
"2018/04/13","1,040,871","36,429,160","34.65","35.35","34.65","34.80","+0.25","571",
"2018/04/16","1,412,941","48,756,519","34.95","35.00","34.35","34.35","-0.45","723",
"2018/04/17","1,028,854","34,950,336","34.35","34.65","33.80","33.95","-0.40","459",
"2018/04/18","1,813,563","61,571,342","33.95","34.15","33.70","34.00","+0.05","833",
"2018/04/19","2,033,523","70,217,212","34.15","34.85","34.15","34.25","+0.25","1,058",
"2018/04/20","1,500,911","51,939,209","34.55","34.85","34.40","34.70","+0.45","630",
"2018/04/23","1,578,600","55,145,389","35.20","35.40","34.65","35.00","+0.30","685",
"2018/04/24","1,751,201","61,523,145","35.35","35.40","34.65","35.30","+0.30","911",
"2018/04/25","1,853,453","65,460,927","35.20","35.65","35.00","35.15","-0.15","977",
"2018/04/26","1,861,401","66,214,941","35.35","35.75","35.25","35.60","+0.45","903",
"2018/04/27","777,459","27,605,955","35.80","35.85","35.30","35.35","-0.25","427",
"2018/04/30","2,972,571","107,021,473","35.35","36.50","35.20","36.40","+1.05","1,394",
