"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/04/05","1,587,226","50,934,349","31.95","32.40","31.90","32.40","-0.25","760",
"2017/04/06","857,754","27,549,228","32.20","32.50","32.00","32.10","-0.30","475",
"2017/04/07","1,394,468","44,332,869","32.00","32.20","31.55","32.00","-0.10","733",
"2017/04/10","1,501,223","47,067,063","32.20","32.20","31.00","31.25","-0.75","762",
"2017/04/11","855,417","26,842,079","31.40","31.70","31.05","31.10","-0.15","523",
"2017/04/12","869,159","27,064,772","31.15","31.50","31.00","31.00","-0.10","478",
"2017/04/13","1,040,150","32,627,106","31.05","31.90","30.95","31.55","+0.55","591",
"2017/04/14","1,204,086","37,199,904","31.20","31.45","30.60","30.60","-0.95","675",
"2017/04/17","1,240,320","37,889,890","30.50","31.00","30.30","30.30","-0.30","523",
"2017/04/18","632,817","19,449,127","30.50","30.90","30.50","30.85","+0.55","343",
"2017/04/19","1,676,657","50,397,336","30.20","30.50","29.80","29.85","-1.00","809",
"2017/04/20","1,880,030","55,141,573","29.60","29.85","28.95","29.00","-0.85","959",
"2017/04/21","1,552,647","45,884,347","29.40","29.85","29.35","29.65","+0.65","702",
"2017/04/24","556,200","16,342,680","29.50","29.75","29.25","29.30","-0.35","325",
"2017/04/25","726,523","21,378,026","29.40","29.65","29.30","29.60","+0.30","347",
"2017/04/26","867,298","25,888,958","29.80","29.95","29.75","29.95","+0.35","438",
"2017/04/27","705,136","21,322,512","29.70","30.40","29.70","30.30","+0.35","356",
"2017/04/28","683,088","20,774,913","30.40","30.55","30.30","30.55","+0.25","312",
