"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/12/01","4,504,419","165,031,280","36.40","37.30","35.50","36.80","+0.90","1,856",
"2017/12/04","11,434,135","441,057,917","37.50","39.20","37.00","39.10","+2.30","4,319",
"2017/12/05","10,883,875","430,437,851","39.15","40.10","38.75","38.75","-0.35","3,857",
"2017/12/06","5,448,230","206,000,836","38.60","38.65","37.00","37.40","-1.35","1,924",
"2017/12/07","4,972,998","190,428,721","37.40","39.10","37.20","38.00","+0.60","1,700",
"2017/12/08","2,033,068","76,238,811","38.00","38.00","36.90","37.70","-0.30","934",
"2017/12/11","2,480,967","95,637,320","38.40","38.95","38.10","38.85","+1.15","1,207",
"2017/12/12","2,637,110","101,313,271","39.00","39.00","37.85","37.90","-0.95","1,259",
"2017/12/13","1,053,760","40,201,862","37.65","38.45","37.65","38.10","+0.20","583",
"2017/12/14","1,367,916","52,617,039","38.10","38.95","38.10","38.20","+0.10","696",
"2017/12/15","3,513,557","130,203,059","37.90","37.90","36.70","36.70","-1.50","1,812",
"2017/12/18","2,671,883","96,389,377","36.70","36.70","35.80","35.90","-0.80","1,266",
"2017/12/19","1,208,123","43,481,602","35.90","36.40","35.85","35.85","-0.05","748",
"2017/12/20","668,271","24,012,994","35.85","36.10","35.75","36.05","+0.20","400",
"2017/12/21","1,260,319","45,038,401","35.90","36.00","35.60","35.65","-0.40","574",
"2017/12/22","789,411","28,195,252","35.60","35.95","35.60","35.90","+0.25","366",
"2017/12/25","1,504,747","53,446,841","35.90","35.90","35.35","35.35","-0.55","716",
"2017/12/26","1,851,468","65,000,248","35.35","35.40","34.85","34.95","-0.40","972",
"2017/12/27","1,222,660","43,107,144","34.95","35.50","34.90","35.45","+0.50","653",
"2017/12/28","1,597,344","57,744,366","35.70","36.55","35.50","36.30","+0.85","891",
"2017/12/29","1,613,585","58,371,851","36.20","36.55","35.80","36.50","+0.20","944",
