"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/11/01","4,696,533","318,443,699","69.00","69.00","67.10","68.20","-1.00","2,284",
"2012/11/02","6,601,889","446,183,098","68.80","68.80","67.20","68.00","-0.20","2,964",
"2012/11/05","3,955,589","269,352,574","68.00","68.30","67.60","68.20","+0.20","1,740",
"2012/11/06","4,989,129","340,014,609","68.90","68.90","67.80","68.00","-0.20","2,377",
"2012/11/07","7,096,117","479,580,015","68.00","68.20","66.70","67.20","-0.80","3,128",
"2012/11/08","8,994,426","590,978,114","66.80","66.80","65.20","65.80","-1.40","4,159",
"2012/11/09","9,266,420","603,365,864","65.20","65.70","64.50","65.30","-0.50","4,373",
"2012/11/12","4,845,111","314,193,315","65.30","65.30","64.60","64.70","-0.60","2,654",
"2012/11/13","10,919,040","682,428,780","64.50","64.50","61.50","61.50","-3.20","5,353",
"2012/11/14","10,649,414","644,180,643","61.00","61.40","60.00","60.30","-1.20","5,223",
"2012/11/15","9,036,530","536,353,500","60.00","60.10","58.70","59.60","-0.70","4,262",
"2012/11/16","9,728,084","589,709,952","59.60","61.40","59.60","61.20","+1.60","4,708",
"2012/11/19","12,286,030","777,962,620","61.40","64.10","61.40","63.70","+2.50","5,731",
"2012/11/20","9,294,924","594,060,932","64.60","64.90","62.80","63.60","-0.10","4,611",
"2012/11/21","6,448,773","406,615,699","63.30","63.80","62.30","62.60","-1.00","2,747",
"2012/11/22","4,821,246","299,991,303","63.00","63.50","61.60","61.60","-1.00","2,372",
"2012/11/23","9,531,216","612,137,840","62.50","65.30","62.50","65.30","+3.70","4,684",
"2012/11/26","9,755,851","648,782,329","65.30","67.90","65.20","67.50","+2.20","4,580",
"2012/11/27","5,646,763","380,558,384","67.20","68.00","66.70","68.00","+0.50","2,848",
"2012/11/28","3,964,680","266,805,488","68.00","68.00","66.70","67.80","-0.20","2,019",
"2012/11/29","10,849,670","748,931,978","68.00","70.00","68.00","69.00","+1.20","4,403",
"2012/11/30","9,531,508","660,100,132","69.90","70.00","68.80","68.80","-0.20","3,551",
