"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/01/04","7,251,832","502,301,260","71.70","71.90","68.20","68.20","-5.80","4,205",
"2016/01/05","4,399,942","302,126,421","68.70","69.50","67.90","68.50","+0.30","2,462",
"2016/01/06","5,966,915","411,824,713","68.80","69.90","68.50","68.60","+0.10","3,103",
"2016/01/07","6,998,555","478,644,895","69.00","69.60","67.50","69.00","+0.40","3,289",
"2016/01/08","4,171,217","283,778,867","68.40","69.00","67.20","68.10","-0.90","2,135",
"2016/01/11","6,159,406","416,838,320","67.10","68.70","66.70","68.70","+0.60","2,626",
"2016/01/12","4,341,081","299,384,496","69.00","69.70","68.10","69.70","+1.00","2,445",
"2016/01/13","4,858,486","339,601,120","69.50","70.40","69.20","70.40","+0.70","2,026",
"2016/01/14","7,097,103","492,835,520","69.10","70.40","68.60","70.40"," 0.00","2,356",
"2016/01/15","9,157,221","642,012,993","69.80","71.00","69.00","71.00","+0.60","3,465",
"2016/01/18","7,256,869","507,977,000","69.70","70.90","69.40","70.10","-0.90","3,200",
"2016/01/19","2,106,058","147,748,956","69.90","70.70","69.90","70.10"," 0.00","1,139",
"2016/01/20","3,803,939","263,454,491","69.50","70.00","69.00","69.20","-0.90","2,102",
"2016/01/21","3,012,743","206,183,524","69.70","69.70","67.80","67.80","-1.40","1,202",
"2016/01/22","3,580,252","246,103,960","68.40","69.70","68.20","68.80","+1.00","1,868",
"2016/01/25","4,248,204","298,957,336","69.70","70.90","69.50","70.50","+1.70","2,066",
"2016/01/26","1,764,117","122,626,630","69.10","69.90","69.10","69.80","-0.70","948",
"2016/01/27","1,780,889","124,555,155","70.00","70.20","69.50","70.10","+0.30","731",
"2016/01/28","3,316,679","232,769,358","70.20","71.00","69.50","70.10"," 0.00","1,491",
"2016/01/29","5,636,556","401,083,776","69.60","72.00","69.60","71.40","+1.30","2,718",
"2016/01/30","1,482,085","105,808,647","72.10","72.10","71.10","71.30","-0.10","1,079",
