"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/01/03","6,281,365","611,866,726","98.40","98.50","96.70","97.70","-0.50","1,818",
"2011/01/04","6,841,835","664,540,064","98.10","98.10","96.80","97.40","-0.30","1,757",
"2011/01/05","10,211,217","971,057,062","96.40","96.90","94.00","94.50","-2.90","4,088",
"2011/01/06","10,834,516","1,016,199,520","94.70","94.90","93.00","94.70","+0.20","3,665",
"2011/01/07","11,619,112","1,083,357,720","94.70","94.70","92.40","92.50","-2.20","3,594",
"2011/01/10","10,760,309","1,011,800,816","92.50","94.90","92.00","94.90","+2.40","3,583",
"2011/01/11","7,729,831","734,871,338","94.00","95.80","93.80","95.10","+0.20","2,887",
"2011/01/12","5,345,796","508,135,295","95.10","95.50","94.80","95.00","-0.10","1,692",
"2011/01/13","10,145,248","971,649,058","95.00","96.30","95.00","96.00","+1.00","3,055",
"2011/01/14","6,044,611","583,525,317","95.50","97.10","95.40","97.10","+1.10","2,590",
"2011/01/17","5,161,809","499,429,366","96.20","97.40","96.00","97.20","+0.10","2,268",
"2011/01/18","8,263,977","802,489,433","95.00","97.60","95.00","97.10","-0.10","3,235",
"2011/01/19","21,758,732","2,116,541,832","97.10","98.00","96.20","97.90","+0.80","5,152",
"2011/01/20","4,347,040","421,588,420","97.00","97.80","96.70","96.90","-1.00","1,704",
"2011/01/21","5,390,506","518,883,288","95.20","97.00","95.00","96.80","-0.10","1,967",
"2011/01/24","3,481,918","333,427,509","96.50","96.50","95.30","96.00","-0.80","1,559",
"2011/01/25","7,403,576","717,293,054","95.60","97.20","95.60","97.00","+1.00","2,658",
"2011/01/26","16,445,734","1,611,440,912","97.10","98.20","97.10","98.00","+1.00","5,001",
"2011/01/27","17,703,292","1,748,930,080","98.20","99.50","98.00","99.20","+1.20","4,534",
"2011/01/28","53,721,186","5,537,985,730","99.30","106.00","99.30","106.00","+6.80","13,737",
