"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/09/01","3,624,582","344,931,547","95.00","95.50","95.00","95.00","+0.10","1,936",
"2017/09/04","2,210,685","209,713,283","95.00","95.30","94.20","94.70","-0.30","1,326",
"2017/09/05","5,132,617","487,657,915","95.00","95.50","94.80","95.50","+0.80","2,551",
"2017/09/06","4,898,590","465,624,456","94.80","95.50","94.60","95.10","-0.40","2,487",
"2017/09/07","3,263,690","311,469,166","95.10","95.80","95.10","95.60","+0.50","1,641",
"2017/09/08","3,859,979","368,373,179","95.30","95.90","95.00","95.90","+0.30","2,384",
"2017/09/11","2,116,595","202,667,547","95.90","95.90","95.50","95.60","-0.30","1,422",
"2017/09/12","2,386,393","228,712,986","95.50","96.00","95.50","96.00","+0.40","1,729",
"2017/09/13","2,444,818","232,442,430","96.00","96.00","94.80","94.80","-1.20","1,487",
"2017/09/14","2,511,251","236,654,797","94.10","94.50","94.10","94.10","-0.70","1,771",
"2017/09/15","8,075,577","757,178,841","94.10","94.60","93.60","93.70","-0.40","1,920",
"2017/09/18","2,767,386","262,207,170","94.00","95.20","94.00","95.20","+1.50","1,363",
"2017/09/19","2,537,263","239,024,522","95.00","95.00","94.00","94.10","-1.10","1,372",
"2017/09/20","2,709,294","253,661,227","93.70","94.00","93.40","94.00","-0.10","1,713",
"2017/09/21","2,351,453","219,854,591","93.60","94.00","93.20","93.50","-0.50","1,705",
"2017/09/22","2,300,721","213,732,102","93.30","93.50","92.40","93.20","-0.30","1,292",
"2017/09/25","2,118,509","196,161,808","93.60","93.60","92.20","92.70","-0.50","1,125",
"2017/09/26","1,914,010","177,276,608","92.70","93.10","92.40","92.60","-0.10","1,044",
"2017/09/27","2,229,444","206,164,948","92.90","93.10","92.00","92.00","-0.60","1,293",
"2017/09/28","4,398,236","401,344,106","92.10","92.20","90.60","90.80","-1.20","2,141",
"2017/09/29","3,364,743","309,577,794","90.90","92.50","90.90","92.20","+1.40","1,589",
"2017/09/30","433,785","40,014,389","92.20","92.80","92.00","92.10","-0.10","237",
