"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/03/01","7,050,837","673,744,035","96.80","96.90","94.70","95.00","-2.20","3,428",
"2017/03/02","8,622,672","814,709,916","95.90","96.30","93.00","94.70","-0.30","4,228",
"2017/03/03","5,280,151","496,338,794","94.60","94.70","93.60","94.10","-0.60","2,669",
"2017/03/06","5,840,810","551,519,036","93.60","94.90","93.60","94.90","+0.80","2,664",
"2017/03/07","5,653,779","541,196,484","94.90","96.50","94.90","96.50","+1.60","2,891",
"2017/03/08","5,005,592","477,770,245","95.40","96.20","95.20","95.20","-1.30","2,523",
"2017/03/09","7,751,996","723,412,311","94.40","95.20","92.70","92.70","-2.50","4,456",
"2017/03/10","5,628,922","513,841,124","92.70","92.90","90.10","92.00","-0.70","3,086",
"2017/03/13","2,386,051","219,615,592","93.00","93.10","91.50","92.00"," 0.00","1,501",
"2017/03/14","3,524,273","325,321,229","92.20","92.60","92.00","92.30","+0.30","2,038",
"2017/03/15","5,177,250","473,823,200","90.80","92.30","90.80","92.30"," 0.00","2,401",
"2017/03/16","5,836,843","550,100,362","92.80","95.00","92.60","94.40","+2.10","2,927",
"2017/03/17","7,914,622","744,264,210","94.30","94.40","93.50","94.20","-0.20","2,380",
"2017/03/20","2,487,413","234,426,922","94.20","94.90","93.90","94.10","-0.10","1,274",
"2017/03/21","6,017,303","571,175,085","94.40","95.50","94.40","95.50","+1.40","3,252",
"2017/03/22","6,081,223","578,283,694","95.20","95.50","94.40","95.50"," 0.00","2,435",
"2017/03/23","5,137,266","486,285,441","95.60","95.60","94.40","94.60","-0.90","2,790",
"2017/03/24","4,173,129","392,702,183","94.60","94.80","93.90","94.00","-0.60","2,151",
"2017/03/27","4,238,121","400,773,702","93.50","94.90","93.40","94.90","+0.90","2,232",
"2017/03/28","6,366,648","601,467,931","95.20","95.20","93.70","94.50","-0.40","2,829",
"2017/03/29","3,754,581","353,734,914","95.00","95.00","93.90","94.00","-0.50","1,898",
"2017/03/30","5,959,965","556,381,421","94.00","94.80","92.90","93.10","-0.90","2,505",
"2017/03/31","8,003,824","753,215,798","94.00","94.40","93.30","94.40","+1.30","3,005",
