"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/10/03","7,992,152","620,908,906","78.30","78.50","77.00","78.20","-1.40","3,003",
"2011/10/04","8,728,114","672,460,792","76.70","77.80","75.70","77.60","-0.60","3,618",
"2011/10/05","5,540,288","430,666,153","77.90","78.30","77.30","77.60"," 0.00","2,141",
"2011/10/06","22,573,207","1,846,818,928","78.70","82.90","78.60","82.90","+5.30","7,482",
"2011/10/07","13,937,529","1,189,571,355","84.70","86.00","84.00","85.70","+2.80","5,842",
"2011/10/11","12,652,688","1,091,437,379","87.00","87.10","84.90","86.20","+0.50","4,626",
"2011/10/12","6,213,104","530,307,471","86.50","86.50","84.70","85.50","-0.70","2,823",
"2011/10/13","8,504,931","732,576,918","85.70","86.60","85.70","86.60","+1.10","2,924",
"2011/10/14","9,815,046","839,597,056","86.60","86.60","84.80","86.10","-0.50","3,226",
"2011/10/17","7,905,259","680,709,663","86.00","86.80","85.30","86.80","+0.70","2,563",
"2011/10/18","12,536,691","1,084,073,226","85.40","87.00","85.40","86.50","-0.30","3,081",
"2011/10/19","4,094,956","353,688,616","87.00","87.00","86.00","86.30","-0.20","1,859",
"2011/10/20","4,963,409","419,872,056","86.30","86.50","83.90","83.90","-2.40","2,743",
"2011/10/21","3,315,739","280,736,961","85.60","85.60","84.00","84.30","+0.40","2,117",
"2011/10/24","12,606,492","1,073,292,598","84.30","85.60","84.30","85.30","+1.00","4,090",
"2011/10/25","12,612,821","1,077,075,534","85.20","85.90","85.00","85.80","+0.50","4,004",
"2011/10/26","9,926,831","847,451,983","85.20","85.80","85.00","85.80"," 0.00","2,843",
"2011/10/27","8,923,388","763,038,325","85.80","86.00","85.10","85.30","-0.50","2,909",
"2011/10/28","21,400,393","1,867,612,952","86.30","88.00","86.10","87.00","+1.70","6,785",
"2011/10/31","8,599,541","753,219,103","87.70","87.80","87.10","87.50","+0.50","2,952",
