"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/07/01","3,716,682","276,527,219","73.80","75.00","73.00","74.00","-0.20","2,183",
"2015/07/02","3,097,417","229,017,982","74.50","74.50","73.00","74.00"," 0.00","1,691",
"2015/07/03","2,135,537","155,992,414","73.80","73.90","72.50","73.80","-0.20","1,281",
"2015/07/06","2,061,180","151,049,796","72.80","74.30","72.80","73.00","-0.80","1,193",
"2015/07/07","3,126,310","226,719,498","72.80","73.90","71.80","72.50","-0.50","1,633",
"2015/07/08","5,965,219","419,752,033","71.50","72.30","69.60","69.60","-2.90","2,883",
"2015/07/09","3,747,134","262,366,980","69.50","70.80","69.50","69.60"," 0.00","1,916",
"2015/07/13","4,445,398","314,544,484","71.00","71.80","69.80","71.80","+2.20","2,673",
"2015/07/14","3,345,052","242,346,653","72.00","72.90","71.80","72.60","+0.80","2,249",
"2015/07/15","4,443,464","326,170,468","72.90","74.50","72.00","74.50","+1.90","2,676",
"2015/07/16","4,457,590","332,515,543","74.80","75.00","74.00","74.90","+0.40","2,845",
"2015/07/17","3,776,090","280,278,633","74.90","74.90","73.60","74.30","-0.60","2,176",
"2015/07/20","4,462,366","330,963,490","74.30","74.70","73.50","74.10","-0.20","2,118",
"2015/07/21","3,631,250","265,109,518","72.90","73.70","72.30","73.60","X0.00","1,810",
"2015/07/22","3,124,718","230,046,050","73.70","74.00","72.90","73.50","-0.10","2,130",
"2015/07/23","3,599,987","266,291,428","73.30","74.50","73.10","74.50","+1.00","1,879",
"2015/07/24","3,743,961","278,551,276","74.30","75.00","72.90","75.00","+0.50","2,572",
"2015/07/27","2,919,848","213,725,680","74.80","74.80","72.00","73.50","-1.50","1,550",
"2015/07/28","3,653,075","269,022,455","73.60","74.30","73.10","73.20","-0.30","2,197",
"2015/07/29","3,043,308","221,703,692","72.90","74.10","71.70","74.10","+0.90","1,842",
"2015/07/30","2,537,162","185,811,585","73.20","74.00","72.50","72.90","-1.20","1,725",
"2015/07/31","5,364,639","395,027,442","72.90","74.80","72.10","74.80","+1.90","2,950",
