"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/05/03","9,229,937","482,173,401","52.00","52.80","51.70","52.30","+1.00","3,770",
" 2010/05/04","5,494,501","286,239,491","52.70","52.70","51.70","52.00","-0.30","2,403",
" 2010/05/05","10,156,160","522,478,973","51.00","51.90","51.00","51.90","-0.10","4,295",
" 2010/05/06","7,810,958","405,531,128","52.00","52.50","51.50","51.50","-0.40","3,511",
" 2010/05/07","11,284,488","571,299,515","50.50","51.80","49.00","51.70","+0.20","5,189",
" 2010/05/10","7,213,380","375,359,191","51.70","52.60","51.10","52.10","+0.40","3,281",
" 2010/05/11","6,528,217","340,648,906","52.60","52.80","51.70","51.70","-0.40","2,631",
" 2010/05/12","5,059,925","261,150,643","51.70","52.20","51.20","51.20","-0.50","2,100",
" 2010/05/13","5,276,387","273,772,989","51.80","52.30","51.50","51.70","+0.50","2,172",
" 2010/05/14","2,634,087","135,958,000","51.50","51.80","51.40","51.70"," 0.00","1,143",
" 2010/05/17","3,730,470","190,821,405","51.50","51.50","51.00","51.10","-0.60","1,761",
" 2010/05/18","3,178,513","161,898,263","51.60","51.60","50.60","50.90","-0.20","1,454",
" 2010/05/19","3,014,658","153,672,481","50.60","51.30","50.50","51.20","+0.30","1,471",
" 2010/05/20","5,443,425","275,274,111","51.20","51.40","50.20","50.20","-1.00","2,687",
" 2010/05/21","7,648,409","374,765,311","49.00","49.45","48.40","49.05","-1.15","3,580",
" 2010/05/24","3,879,516","193,593,553","50.00","50.40","49.40","50.20","+1.15","1,881",
" 2010/05/25","6,146,926","301,671,974","49.60","49.85","48.55","48.70","-1.50","2,917",
" 2010/05/26","3,476,066","170,770,895","49.35","49.45","48.80","49.00","+0.30","1,638",
" 2010/05/27","3,574,607","177,665,100","49.00","50.00","49.00","50.00","+1.00","1,618",
" 2010/05/28","4,891,906","247,172,959","51.00","51.00","50.00","50.10","+0.10","2,114",
" 2010/05/31","7,161,685","367,830,435","51.00","51.70","51.00","51.00","+0.90","3,354",
