"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/02/05","2,068,063","124,538,379","60.20","60.70","59.80","60.10","-0.80","1,466",
"2014/02/06","1,833,263","110,419,902","60.30","60.70","60.00","60.00","-0.10","1,407",
"2014/02/07","1,020,076","61,864,874","60.20","61.00","60.20","60.40","+0.40","785",
"2014/02/10","2,132,451","132,134,661","61.20","62.40","61.00","62.00","+1.60","1,411",
"2014/02/11","844,288","52,091,609","62.30","62.30","61.40","61.70","-0.30","577",
"2014/02/12","865,182","53,313,464","61.80","62.20","61.20","61.40","-0.30","620",
"2014/02/13","728,383","44,277,538","61.30","61.30","60.50","60.70","-0.70","586",
"2014/02/14","673,955","41,052,661","60.70","61.40","60.70","60.80","+0.10","547",
"2014/02/17","334,443","20,396,141","61.20","61.30","60.70","60.70","-0.10","274",
"2014/02/18","4,448,609","271,436,865","61.00","61.50","60.70","61.50","+0.80","314",
"2014/02/19","2,025,846","126,878,092","62.00","63.30","62.00","62.60","+1.10","1,282",
"2014/02/20","1,199,369","74,953,756","62.60","62.80","62.10","62.70","+0.10","975",
"2014/02/21","1,319,557","82,856,462","63.00","63.20","62.60","63.00","+0.30","916",
"2014/02/24","1,225,770","77,254,649","63.00","63.30","62.80","63.00"," 0.00","726",
"2014/02/25","1,150,181","71,256,876","63.00","63.00","61.60","61.60","-1.40","879",
"2014/02/26","1,207,182","74,015,002","61.20","61.80","60.70","61.30","-0.30","893",
"2014/02/27","659,258","40,662,606","61.60","62.20","61.30","61.60","+0.30","423",
