"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/03/01","2,578,376","113,565,424","43.35","44.65","43.35","44.65","+0.50","1,541",
"2018/03/02","2,062,629","90,931,575","44.00","44.45","43.85","44.00","-0.65","1,241",
"2018/03/05","1,861,596","82,691,668","44.15","45.20","44.05","44.25","+0.25","1,144",
"2018/03/06","1,060,508","47,012,999","44.55","44.65","44.20","44.35","+0.10","621",
"2018/03/07","1,299,879","57,332,678","44.10","44.40","43.80","44.10","-0.25","867",
"2018/03/08","890,842","39,333,643","44.20","44.40","44.05","44.15","+0.05","530",
"2018/03/09","862,200","38,193,450","44.30","44.40","44.15","44.40","+0.25","584",
"2018/03/12","3,349,553","150,746,835","44.50","45.35","44.50","44.95","+0.55","1,705",
"2018/03/13","1,768,784","79,453,361","45.15","45.20","44.50","45.05","+0.10","1,180",
"2018/03/14","2,716,671","123,157,039","45.05","45.50","45.05","45.50","+0.45","1,550",
"2018/03/15","1,763,332","80,371,531","45.50","45.85","45.20","45.50"," 0.00","1,166",
"2018/03/16","5,079,068","227,690,428","45.50","45.55","44.25","44.60","-0.90","3,405",
"2018/03/19","1,667,957","75,083,303","45.00","45.45","44.60","44.90","+0.30","928",
"2018/03/20","2,259,260","100,769,450","44.65","44.90","44.35","44.90"," 0.00","1,162",
"2018/03/21","1,570,087","70,284,665","44.85","45.00","44.60","44.95","+0.05","906",
"2018/03/22","2,176,531","98,401,656","44.95","45.55","44.90","45.10","+0.15","1,268",
"2018/03/23","2,729,332","121,872,614","44.50","44.95","44.30","44.75","-0.35","1,571",
"2018/03/26","1,359,196","60,825,870","44.60","44.95","44.50","44.85","+0.10","828",
"2018/03/27","3,173,782","143,654,590","44.90","45.60","44.90","45.40","+0.55","1,514",
"2018/03/28","1,402,127","63,410,091","45.40","45.40","45.00","45.30","-0.10","825",
"2018/03/29","2,257,512","101,586,590","45.10","45.35","44.85","44.90","-0.40","1,353",
"2018/03/30","1,289,865","58,015,575","45.30","45.30","44.90","45.00","+0.10","731",
"2018/03/31","1,040,426","47,052,176","45.00","45.40","45.00","45.15","+0.15","664",
