"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/03/01","6,203,123","316,622,832","50.20","51.60","50.10","50.80","+0.90","3,748",
"2017/03/02","5,517,577","280,757,298","51.50","51.70","50.30","50.30","-0.50","2,756",
"2017/03/03","3,067,195","155,313,418","50.50","51.00","50.30","50.60","+0.30","1,869",
"2017/03/06","2,054,999","103,635,542","50.80","51.00","50.20","50.20","-0.40","1,324",
"2017/03/07","4,358,432","222,694,932","50.30","51.70","50.30","51.20","+1.00","2,501",
"2017/03/08","3,060,767","156,467,917","51.40","51.50","50.80","51.00","-0.20","1,850",
"2017/03/09","3,699,143","187,190,351","51.10","51.20","50.20","50.80","-0.20","2,233",
"2017/03/10","2,769,060","139,938,228","51.20","51.20","50.20","50.70","-0.10","1,613",
"2017/03/13","2,489,796","125,132,109","50.50","50.60","50.00","50.40","-0.30","1,514",
"2017/03/14","2,118,657","107,323,268","50.70","51.00","50.20","50.70","+0.30","1,388",
"2017/03/15","1,050,175","53,073,025","50.70","50.70","50.30","50.50","-0.20","790",
"2017/03/16","1,647,248","83,531,457","50.80","50.90","50.50","50.70","+0.20","1,128",
"2017/03/17","6,801,543","347,741,673","50.90","51.50","50.70","51.10","+0.40","2,719",
"2017/03/20","1,841,503","94,120,553","51.50","51.60","50.90","51.00","-0.10","962",
"2017/03/21","3,322,213","169,775,463","51.00","51.40","50.90","51.30","+0.30","1,865",
"2017/03/22","6,283,195","326,544,873","51.30","52.60","50.70","52.50","+1.20","3,062",
"2017/03/23","8,936,888","480,279,253","52.80","54.60","52.80","53.90","+1.40","4,575",
"2017/03/24","5,168,002","279,896,269","54.60","55.00","53.70","53.90"," 0.00","2,599",
"2017/03/27","6,853,411","364,212,564","53.90","54.00","52.00","52.50","-1.40","3,489",
"2017/03/28","3,810,197","200,803,983","52.90","53.40","52.00","52.90","+0.40","2,245",
"2017/03/29","3,717,843","197,081,079","53.10","53.30","52.50","53.00","+0.10","1,924",
"2017/03/30","3,037,293","160,513,990","53.00","53.20","52.60","52.60","-0.40","1,791",
"2017/03/31","4,274,469","226,925,388","52.90","53.60","52.60","53.30","+0.70","2,177",
