"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/12/01","5,225,418","204,730,277","39.55","39.60","38.85","39.20","-0.75","3,309",
"2015/12/02","3,311,981","128,211,600","39.20","39.45","38.30","38.55","-0.65","2,018",
"2015/12/03","2,933,129","112,590,936","38.30","39.00","38.05","38.20","-0.35","1,955",
"2015/12/04","7,848,695","305,437,960","38.70","39.65","38.40","38.40","+0.20","4,025",
"2015/12/07","3,960,207","154,309,420","38.70","39.25","38.70","38.70","+0.30","2,007",
"2015/12/08","3,938,251","150,082,638","38.90","39.00","37.50","37.80","-0.90","2,495",
"2015/12/09","6,232,084","231,631,959","37.50","37.75","36.90","37.00","-0.80","3,089",
"2015/12/10","7,172,831","264,493,476","37.20","37.60","36.50","36.60","-0.40","3,703",
"2015/12/11","5,617,184","204,536,545","36.70","36.90","36.05","36.05","-0.55","3,383",
"2015/12/14","5,060,816","176,961,582","35.05","35.50","34.15","35.00","-1.05","2,461",
"2015/12/15","2,853,929","99,259,526","35.00","35.25","34.50","34.55","-0.45","1,739",
"2015/12/16","6,729,751","245,725,587","35.00","37.60","34.85","37.00","+2.45","3,523",
"2015/12/17","4,289,849","156,623,793","36.95","36.95","36.10","36.50","-0.50","2,371",
"2015/12/18","6,325,836","233,038,405","37.40","37.80","36.00","36.00","-0.50","2,937",
"2015/12/21","2,187,491","78,397,626","35.90","36.10","35.40","35.75","-0.25","1,125",
"2015/12/22","2,053,095","73,783,420","36.00","36.30","35.70","35.80","+0.05","1,004",
"2015/12/23","1,913,898","68,921,155","35.80","36.60","35.30","36.05","+0.25","1,224",
"2015/12/24","3,305,831","121,892,797","36.50","37.40","36.30","37.00","+0.95","1,897",
"2015/12/25","3,408,405","126,571,599","37.00","37.65","36.65","36.85","-0.15","1,647",
"2015/12/28","2,750,006","101,700,508","37.00","37.40","36.50","36.50","-0.35","1,509",
"2015/12/29","1,633,332","59,967,532","37.00","37.05","36.55","36.60","+0.10","1,093",
"2015/12/30","16,593,543","648,851,327","38.50","39.90","38.45","39.00","+2.40","7,179",
"2015/12/31","6,610,682","251,000,671","38.80","38.80","37.60","37.90","-1.10","3,473",
