"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/12/02","1,017,892","66,366,140","65.40","65.70","64.90","65.70","+0.30","681",
"2013/12/03","1,362,432","88,319,754","65.10","65.50","64.60","64.70","-1.00","691",
"2013/12/04","1,269,834","81,934,887","64.70","65.00","64.20","64.80","+0.10","906",
"2013/12/05","2,075,835","132,233,962","64.50","64.60","63.00","63.80","-1.00","1,186",
"2013/12/06","1,814,908","114,530,399","63.30","63.80","62.70","62.70","-1.10","1,329",
"2013/12/09","1,021,377","64,656,303","63.50","63.80","63.00","63.20","+0.50","668",
"2013/12/10","1,268,990","79,605,870","62.80","63.20","62.50","63.20"," 0.00","1,004",
"2013/12/11","1,002,590","63,275,870","63.20","63.40","62.80","63.20"," 0.00","843",
"2013/12/12","724,841","45,593,925","63.00","63.10","62.70","62.80","-0.40","611",
"2013/12/13","882,970","55,568,816","62.60","63.30","62.60","62.70","-0.10","695",
"2013/12/16","1,651,804","104,418,984","63.80","64.00","62.80","62.80","+0.10","1,264",
"2013/12/17","3,816,612","239,832,702","63.00","63.40","62.70","62.80"," 0.00","671",
"2013/12/18","969,392","61,064,028","62.60","63.40","62.60","63.40","+0.60","604",
"2013/12/19","1,140,949","71,880,391","63.10","63.50","62.70","63.00","-0.40","842",
"2013/12/20","2,687,599","168,685,937","63.00","63.30","62.20","63.30","+0.30","1,529",
"2013/12/23","666,527","41,905,680","62.80","63.10","62.70","62.80","-0.50","443",
"2013/12/24","617,973","38,831,509","62.60","63.20","62.60","62.80"," 0.00","391",
"2013/12/25","594,345","37,224,560","62.60","63.00","62.50","62.60","-0.20","295",
"2013/12/26","535,731","33,570,057","62.60","62.90","62.50","62.60"," 0.00","275",
"2013/12/27","1,467,620","91,950,504","62.70","62.90","62.60","62.60"," 0.00","351",
"2013/12/30","809,796","51,068,976","62.90","63.20","62.80","63.10","+0.50","517",
"2013/12/31","700,284","44,167,796","63.20","63.30","62.60","63.00","-0.10","465",
