"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/04/01","4,477,329","278,857,788","61.60","62.80","61.40","62.30","+0.60","2,200",
"2011/04/06","3,636,531","226,286,080","62.20","62.80","61.50","62.60","+0.30","2,095",
"2011/04/07","9,232,039","587,610,967","63.20","64.30","63.20","63.50","+0.90","4,342",
"2011/04/08","5,083,201","324,296,858","63.50","64.30","63.20","63.50"," 0.00","2,552",
"2011/04/11","3,165,818","201,557,897","63.50","64.00","63.20","63.60","+0.10","1,579",
"2011/04/12","3,080,620","193,985,360","63.50","63.60","62.60","63.00","-0.60","1,712",
"2011/04/13","2,036,633","128,415,164","63.00","63.40","62.80","63.00"," 0.00","1,065",
"2011/04/14","2,127,403","133,471,737","62.60","63.10","62.50","62.90","-0.10","1,066",
"2011/04/15","5,221,581","332,880,889","62.90","64.50","62.60","63.60","+0.70","2,541",
"2011/04/18","2,441,074","155,501,662","64.30","64.50","63.00","63.00","-0.60","1,506",
"2011/04/19","2,071,068","129,485,471","62.00","62.90","62.00","62.80","-0.20","1,200",
"2011/04/20","2,399,197","151,325,069","63.20","63.50","62.60","63.10","+0.30","1,451",
"2011/04/21","3,369,182","214,468,181","63.50","64.00","63.30","64.00","+0.90","1,967",
"2011/04/22","2,007,692","128,285,803","64.00","64.40","63.60","63.70","-0.30","1,092",
"2011/04/25","3,346,148","214,798,572","64.00","64.50","63.40","64.00","+0.30","1,735",
"2011/04/26","1,366,411","87,413,574","64.00","64.50","63.60","63.80","-0.20","797",
"2011/04/27","5,830,150","376,593,047","64.30","65.00","63.90","64.70","+0.90","2,472",
"2011/04/28","2,224,396","143,529,056","65.00","65.30","64.00","64.00","-0.70","1,233",
"2011/04/29","2,366,614","151,398,338","64.10","64.40","63.60","63.60","-0.40","1,315",
