"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/05/02","1,620,567","109,923,856","67.50","68.40","67.50","68.40","+1.10","1,140",
"2014/05/05","1,659,353","114,519,876","69.00","69.50","68.70","68.80","+0.40","1,001",
"2014/05/06","759,363","52,078,195","68.80","69.00","68.00","68.60","-0.20","526",
"2014/05/07","765,384","52,474,160","68.50","69.00","68.10","68.40","-0.20","529",
"2014/05/08","1,544,822","105,253,923","68.00","68.60","67.60","67.80","-0.60","887",
"2014/05/09","628,267","42,622,638","67.80","68.20","67.50","67.80"," 0.00","445",
"2014/05/12","528,589","35,853,109","67.80","68.10","67.50","67.70","-0.10","336",
"2014/05/13","777,290","52,847,925","67.80","68.20","67.80","68.00","+0.30","501",
"2014/05/14","1,246,745","85,080,425","68.00","68.60","67.80","68.50","+0.50","711",
"2014/05/15","1,281,051","86,982,246","68.00","68.30","67.50","67.70","-0.80","965",
"2014/05/16","915,171","62,382,800","68.00","68.50","67.70","68.50","+0.80","662",
"2014/05/19","676,702","46,497,378","67.90","69.00","67.90","68.90","+0.40","428",
"2014/05/20","546,119","37,510,718","69.00","69.00","68.50","68.70","-0.20","347",
"2014/05/21","1,101,130","75,702,490","68.70","69.00","68.60","68.80","+0.10","742",
"2014/05/22","1,180,393","80,685,028","68.10","68.80","68.10","68.30","-0.50","1,018",
"2014/05/23","1,155,147","79,268,661","68.30","68.80","68.20","68.80","+0.50","712",
"2014/05/26","1,068,486","73,784,724","69.20","69.20","68.90","69.20","+0.40","657",
"2014/05/27","737,224","50,886,458","69.20","69.20","68.90","68.90","-0.30","419",
"2014/05/28","2,206,494","150,248,692","68.50","68.80","67.70","67.90","-1.00","1,533",
"2014/05/29","1,185,297","80,966,841","67.90","68.50","67.90","68.50","+0.60","862",
"2014/05/30","3,391,143","234,931,043","68.50","69.90","68.00","69.90","+1.40","1,325",
