"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/01/04","14,144,107","613,427,938","43.35","43.60","43.10","43.35"," 0.00","3,761",
" 2010/01/05","23,141,190","1,011,664,904","43.55","44.30","43.35","43.50","+0.15","6,984",
" 2010/01/06","34,696,119","1,524,720,090","43.50","44.30","43.40","44.00","+0.50","8,759",
" 2010/01/07","82,235,224","3,796,064,960","44.50","47.05","44.20","46.65","+2.65","20,442",
" 2010/01/08","35,391,158","1,649,155,875","47.00","47.70","45.95","46.45","-0.20","9,103",
" 2010/01/11","36,024,940","1,657,380,517","46.20","46.25","45.80","46.00","-0.45","5,526",
" 2010/01/12","29,967,805","1,355,096,822","46.05","46.20","44.80","45.10","-0.90","8,466",
" 2010/01/13","26,571,071","1,180,932,695","44.20","45.35","44.05","45.00","-0.10","6,532",
" 2010/01/14","22,779,468","1,031,735,226","45.60","45.80","44.85","45.70","+0.70","5,706",
" 2010/01/15","13,689,529","624,221,231","46.00","46.00","45.30","45.40","-0.30","3,698",
" 2010/01/18","15,446,968","686,941,052","45.00","45.10","44.30","44.45","-0.95","5,396",
" 2010/01/19","17,131,307","763,914,743","44.55","45.10","44.30","44.85","+0.40","4,898",
" 2010/01/20","17,976,087","800,058,417","45.00","45.10","43.70","44.85"," 0.00","4,551",
" 2010/01/21","9,446,997","420,615,968","44.50","44.95","44.10","44.10","-0.75","2,968",
" 2010/01/22","23,386,812","999,964,449","43.30","43.70","42.00","42.40","-1.70","7,434",
" 2010/01/25","11,577,499","487,070,713","42.00","42.50","41.55","42.15","-0.25","3,642",
" 2010/01/26","15,189,526","634,958,292","42.70","42.70","41.25","41.65","-0.50","4,080",
" 2010/01/27","9,179,171","387,284,092","42.00","42.45","41.80","42.10","+0.45","2,900",
" 2010/01/28","14,229,081","614,159,205","42.60","43.75","42.35","43.40","+1.30","4,463",
" 2010/01/29","16,629,527","703,052,018","43.00","43.00","41.90","42.40","-1.00","3,998",
" 2010/02/01","30,470,467","1,246,730,689","42.15","42.25","39.95","40.50","-1.90","8,370",
" 2010/02/02","12,393,546","502,917,933","40.90","41.35","40.00","40.00","-0.50","4,074",
" 2010/02/03","16,889,523","693,721,825","40.50","41.70","40.30","41.70","+1.70","5,111",
" 2010/02/04","27,179,352","1,105,052,312","41.20","41.30","40.30","40.30","-1.40","8,687",
" 2010/02/05","30,253,148","1,150,200,724","39.00","39.00","37.50","37.60","-2.70","9,972",
" 2010/02/06","9,930,951","377,392,257","37.60","38.60","37.50","38.20","+0.60","3,519",
" 2010/02/08","16,581,666","647,276,407","38.50","39.50","38.05","39.10","+0.90","4,711",
" 2010/02/09","13,971,728","552,284,151","39.15","40.10","38.70","39.30","+0.20","4,580",
" 2010/02/10","18,219,282","730,668,613","40.00","40.60","39.55","40.60","+1.30","5,841",
" 2010/02/22","15,570,938","634,274,823","41.65","41.80","39.80","39.80","-0.80","5,301",
" 2010/02/23","14,348,089","563,987,236","39.80","40.30","39.10","39.20","-0.60","5,404",
" 2010/02/24","15,800,644","614,575,816","38.90","39.15","38.60","38.80","-0.40","4,599",
" 2010/02/25","26,175,830","995,703,975","39.00","39.10","37.40","38.10","-0.70","8,448",
" 2010/02/26","16,090,542","603,315,667","38.10","38.25","37.15","37.25","-0.85","7,058",
" 2010/03/01","25,587,369","977,280,322","37.65","38.80","37.50","38.00","+0.75","6,222",
" 2010/03/02","14,950,894","569,652,072","38.50","38.50","37.90","37.95","-0.05","4,142",
" 2010/03/03","16,033,205","604,547,697","38.00","38.20","37.50","37.55","-0.40","4,825",
" 2010/03/04","32,579,455","1,237,150,249","37.85","38.40","37.30","38.10","+0.55","9,265",
" 2010/03/05","22,229,458","849,986,034","38.50","38.70","37.95","38.15","+0.05","6,369",
" 2010/03/08","28,907,762","1,125,207,908","38.70","39.30","38.40","39.15","+1.00","8,356",
" 2010/03/09","10,621,939","413,895,355","39.30","39.30","38.75","38.95","-0.20","3,542",
" 2010/03/10","10,181,139","394,517,064","39.15","39.15","38.55","38.60","-0.35","3,649",
" 2010/03/11","14,169,228","548,973,015","38.90","39.10","38.50","38.50","-0.10","3,768",
" 2010/03/12","10,292,990","394,336,379","38.70","38.75","38.05","38.10","-0.40","3,748",
" 2010/03/15","13,615,485","515,945,117","38.20","38.45","37.50","37.50","-0.60","4,729",
" 2010/03/16","12,479,828","470,779,294","37.75","38.00","37.50","37.50"," 0.00","3,323",
" 2010/03/17","28,288,261","1,082,262,460","38.15","38.60","37.80","38.60","+1.10","7,253",
" 2010/03/18","35,309,884","1,382,339,125","38.90","39.50","38.65","39.50","+0.90","8,669",
" 2010/03/19","19,170,298","749,650,666","39.50","39.50","38.90","39.20","-0.30","6,156",
" 2010/03/22","10,221,274","395,124,514","39.10","39.10","38.30","38.60","-0.60","3,935",
" 2010/03/23","11,061,457","427,142,608","38.80","38.90","38.35","38.35","-0.25","3,815",
" 2010/03/24","20,909,498","811,369,136","38.90","39.15","38.50","38.65","+0.30","5,821",
" 2010/03/25","15,354,144","588,181,903","38.80","38.80","38.10","38.30","-0.35","4,204",
" 2010/03/26","29,468,678","1,125,823,676","38.15","38.60","37.75","38.30"," 0.00","8,404",
" 2010/03/29","26,847,292","1,028,254,758","38.30","38.60","38.10","38.30"," 0.00","6,755",
" 2010/03/30","20,255,288","776,468,815","38.60","38.60","38.20","38.30"," 0.00","4,605",
" 2010/03/31","26,674,779","1,024,700,731","38.40","38.65","38.25","38.30"," 0.00","5,105",
" 2010/04/01","44,115,213","1,722,520,800","38.50","39.50","38.45","39.15","+0.85","9,984",
" 2010/04/02","24,302,902","957,007,087","39.40","39.65","39.15","39.20","+0.05","6,186",
" 2010/04/06","31,700,014","1,261,487,784","39.80","40.20","39.50","39.90","+0.70","7,252",
" 2010/04/07","23,439,690","934,955,392","40.40","40.45","39.65","39.85","-0.05","5,825",
" 2010/04/08","16,183,711","637,238,310","39.60","39.80","39.10","39.15","-0.70","4,861",
