"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/01/04","3,537,906","204,844,346","58.30","58.50","57.50","57.60","-0.70","1,614",
" 2010/01/05","17,176,933","1,006,475,338","58.00","59.40","58.00","59.40","+1.80","6,372",
" 2010/01/06","29,254,331","1,812,110,635","59.40","63.50","59.30","63.00","+3.60","9,847",
" 2010/01/07","26,520,855","1,694,970,165","63.00","64.60","62.70","63.50","+0.50","8,714",
" 2010/01/08","14,920,369","958,056,930","64.50","65.20","63.20","63.60","+0.10","5,540",
" 2010/01/11","13,758,868","888,795,149","63.60","65.00","63.50","65.00","+1.40","4,598",
" 2010/01/12","11,196,280","725,721,448","65.00","65.50","64.00","65.00"," 0.00","4,538",
" 2010/01/13","7,347,056","471,282,235","64.00","64.50","63.70","64.40","-0.60","3,358",
" 2010/01/14","9,644,694","619,390,516","64.40","64.80","63.70","64.30","-0.10","3,248",
" 2010/01/15","10,725,285","687,820,782","64.00","64.50","63.90","64.10","-0.20","2,606",
" 2010/01/18","8,403,225","538,996,744","63.50","64.60","63.50","64.40","+0.30","2,564",
" 2010/01/19","11,317,437","723,121,915","64.20","64.20","63.60","63.80","-0.60","3,091",
" 2010/01/20","14,958,868","960,539,552","64.40","64.80","63.70","64.40","+0.60","3,458",
" 2010/01/21","8,996,824","576,255,323","64.30","64.40","63.60","64.30","-0.10","2,397",
" 2010/01/22","15,793,762","1,003,155,268","63.50","64.50","62.50","64.30"," 0.00","4,281",
" 2010/01/25","9,436,640","596,991,420","63.80","63.80","62.60","63.60","-0.70","2,506",
" 2010/01/26","19,050,596","1,192,124,552","63.40","63.50","61.30","62.00","-1.60","3,865",
" 2010/01/27","8,973,673","554,726,454","61.80","62.30","61.00","61.80","-0.20","2,449",
" 2010/01/28","9,931,254","611,594,013","61.50","62.40","61.20","61.20","-0.60","2,638",
" 2010/01/29","12,135,236","726,074,948","60.80","60.90","59.10","60.00","-1.20","3,629",
" 2010/02/01","8,662,261","509,589,919","59.80","60.00","58.00","59.00","-1.00","3,100",
" 2010/02/02","10,040,733","587,756,819","60.00","60.00","57.00","58.60","-0.40","3,420",
" 2010/02/03","9,859,757","574,670,980","58.00","59.00","57.80","58.20","-0.40","3,010",
" 2010/02/04","7,103,351","416,036,509","58.50","59.40","57.50","59.00","+0.80","2,623",
" 2010/02/05","8,606,733","493,258,358","57.10","58.00","56.80","57.50","-1.50","3,160",
" 2010/02/06","4,623,571","268,522,335","57.50","59.00","57.50","58.60","+1.10","1,724",
" 2010/02/08","6,222,616","362,449,239","59.20","59.20","57.90","58.40","-0.20","2,192",
" 2010/02/09","6,112,530","360,376,870","58.40","59.50","58.10","59.00","+0.60","2,722",
" 2010/02/10","8,386,668","500,573,577","59.20","60.80","58.40","60.10","+1.10","3,175",
" 2010/02/22","8,236,677","507,057,341","61.40","62.30","60.80","61.70","+1.60","3,226",
" 2010/02/23","15,756,923","987,944,978","62.50","64.00","61.50","63.50","+1.80","4,249",
" 2010/02/24","14,139,934","896,839,742","63.00","64.40","62.00","63.10","-0.40","4,203",
" 2010/02/25","14,568,682","924,574,821","63.30","64.00","62.30","63.60","+0.50","3,947",
" 2010/02/26","6,475,389","408,666,049","63.60","63.80","62.80","63.50","-0.10","2,153",
" 2010/03/01","9,739,967","624,628,521","64.00","64.90","63.00","63.30","-0.20","3,806",
" 2010/03/02","7,915,534","504,512,770","64.10","64.10","63.20","63.80","+0.50","2,325",
" 2010/03/03","19,418,548","1,257,805,328","64.30","65.00","64.30","65.00","+1.20","6,520",
" 2010/03/04","12,833,431","821,773,939","65.20","65.50","63.00","63.50","-1.50","4,584",
" 2010/03/05","11,547,737","743,598,202","64.00","64.90","63.50","64.80","+1.30","3,612",
" 2010/03/08","8,152,261","529,868,730","65.00","65.50","64.60","64.60","-0.20","2,574",
" 2010/03/09","8,523,162","552,524,521","64.80","65.10","64.50","64.90","+0.30","1,544",
" 2010/03/10","6,515,623","422,384,567","64.90","65.00","64.50","65.00","+0.10","2,008",
" 2010/03/11","4,905,801","316,705,064","65.00","65.00","64.00","64.20","-0.80","1,895",
" 2010/03/12","7,999,412","513,954,046","64.00","64.90","63.60","64.80","+0.60","2,665",
" 2010/03/15","7,478,667","480,462,688","64.70","64.80","63.50","64.20","-0.60","2,570",
" 2010/03/16","6,465,367","414,644,134","64.90","64.90","63.70","64.40","+0.20","1,887",
" 2010/03/17","13,676,493","886,696,891","64.70","65.20","64.30","65.10","+0.70","3,295",
" 2010/03/18","9,354,072","608,167,003","65.10","65.40","64.80","65.10"," 0.00","2,187",
" 2010/03/19","8,177,325","531,640,828","65.00","65.20","64.60","65.10"," 0.00","1,929",
" 2010/03/22","11,244,772","714,843,824","64.10","64.30","63.20","63.90","-1.20","3,634",
" 2010/03/23","6,559,635","416,685,497","63.90","63.90","63.30","63.40","-0.50","1,757",
" 2010/03/24","5,655,806","358,835,878","63.80","63.80","63.30","63.30","-0.10","1,666",
" 2010/03/25","7,308,169","459,295,176","63.80","63.80","62.30","63.00","-0.30","2,295",
" 2010/03/26","12,573,949","793,208,835","62.80","64.20","61.90","63.80","+0.80","4,581",
" 2010/03/29","10,520,170","677,075,601","64.00","64.70","64.00","64.70","+0.90","3,240",
" 2010/03/30","7,657,993","495,190,017","64.80","64.90","64.50","64.70"," 0.00","2,063",
" 2010/03/31","7,134,208","461,823,391","65.00","65.00","64.50","64.80","+0.10","1,493",
" 2010/04/01","11,726,587","762,790,817","64.90","65.30","64.50","65.30","+0.50","4,093",
" 2010/04/02","7,382,546","481,848,233","65.30","65.40","65.00","65.10","-0.20","1,797",
" 2010/04/06","16,482,674","1,087,944,668","65.10","66.60","65.00","66.20","+1.10","5,287",
" 2010/04/07","12,456,699","833,025,833","66.80","67.50","66.20","67.40","+1.20","4,341",
" 2010/04/08","6,433,944","431,508,795","66.50","67.80","66.50","67.00","-0.40","2,344",
" 2010/04/09","6,530,686","437,388,682","66.50","67.40","66.50","66.90","-0.10","2,310",
" 2010/04/12","6,658,481","445,888,816","67.00","67.40","66.50","67.20","+0.30","1,603",
" 2010/04/13","4,253,799","283,213,766","67.10","67.20","66.10","66.60","-0.60","1,637",
" 2010/04/14","6,118,361","407,070,648","66.60","66.80","66.20","66.60"," 0.00","1,659",
" 2010/04/15","8,972,673","596,666,873","66.90","67.00","65.80","67.00","+0.40","1,914",
" 2010/04/16","7,291,943","488,146,163","66.90","67.20","66.40","67.00"," 0.00","2,039",
" 2010/04/19","10,944,959","711,424,421","66.20","66.30","63.80","63.80","-3.20","4,471",
" 2010/04/20","8,108,556","518,671,396","64.10","64.90","63.50","64.20","+0.40","2,378",
" 2010/04/21","8,024,226","518,587,863","64.20","65.20","64.00","64.90","+0.70","2,115",
" 2010/04/22","7,971,159","508,115,876","63.60","64.60","63.30","64.20","-0.70","3,261",
" 2010/04/23","4,963,858","316,797,601","64.40","64.40","63.60","63.80","-0.40","1,940",
