"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/12/02","11,859,491","3,173,298,088","263.00","271.00","262.50","269.00","+8.00","7,585",
"2015/12/03","9,726,782","2,649,118,853","267.00","275.00","266.50","274.00","+5.00","6,979",
"2015/12/04","5,575,752","1,500,587,540","270.00","271.00","267.00","269.00","-5.00","3,843",
"2015/12/07","7,404,123","2,026,112,762","271.50","275.00","271.00","275.00","+6.00","4,845",
"2015/12/08","6,749,656","1,830,973,120","274.00","275.00","269.00","270.00","-5.00","4,113",
"2015/12/09","5,268,821","1,404,581,065","270.50","271.50","264.00","264.00","-6.00","3,780",
"2015/12/10","6,584,621","1,715,244,081","260.00","263.00","258.50","260.00","-4.00","4,219",
"2015/12/11","5,573,443","1,450,615,002","261.00","264.00","257.50","257.50","-2.50","4,086",
"2015/12/14","5,033,304","1,293,587,328","259.00","260.00","253.00","255.00","-2.50","3,295",
"2015/12/15","6,228,386","1,613,033,560","255.50","262.00","255.50","259.00","+4.00","3,916",
"2015/12/16","9,802,416","2,481,795,852","255.00","257.00","250.00","253.00","-6.00","6,629",
"2015/12/17","5,393,975","1,389,263,525","254.50","260.50","253.50","259.00","+6.00","4,042",
"2015/12/18","5,525,810","1,429,062,010","258.50","260.00","256.00","259.00"," 0.00","2,990",
"2015/12/21","6,929,601","1,766,363,935","254.00","256.50","253.00","254.00","-5.00","3,281",
"2015/12/22","8,715,344","2,292,434,540","258.00","267.50","258.00","260.50","+6.50","6,030",
"2015/12/23","4,946,237","1,284,301,646","260.50","262.50","257.00","257.00","-3.50","3,154",
"2015/12/24","3,318,680","854,649,724","259.00","260.50","254.50","254.50","-2.50","2,445",
"2015/12/25","1,985,960","507,885,188","254.50","257.00","254.50","256.50","+2.00","1,432",
"2015/12/28","2,643,993","686,226,159","258.00","261.00","257.50","259.50","+3.00","1,799",
"2015/12/29","14,312,774","3,579,739,774","256.00","256.00","248.00","250.00","-9.50","7,887",
"2015/12/30","7,931,052","1,970,743,948","250.00","251.00","246.50","248.50","-1.50","4,190",
"2015/12/31","3,143,175","786,051,250","250.00","251.00","249.00","250.00","+1.50","1,830",
"2016/01/04","5,433,622","1,343,002,807","251.00","252.00","245.00","245.00","-5.00","3,637",
"2016/01/05","4,992,995","1,219,940,780","245.00","247.00","242.00","242.50","-2.50","3,444",
"2016/01/06","18,471,361","4,200,025,030","242.00","242.50","220.00","227.00","-15.50","11,874",
"2016/01/07","21,538,233","4,610,941,067","225.50","226.00","205.00","206.00","-21.00","14,136",
"2016/01/08","15,267,260","3,225,534,400","202.00","217.00","202.00","213.50","+7.50","10,104",
"2016/01/11","10,917,308","2,252,142,680","209.00","210.50","203.50","209.00","-4.50","7,129",
"2016/01/12","9,110,929","1,891,153,232","210.00","211.50","203.00","206.50","-2.50","6,354",
"2016/01/13","10,219,356","2,115,555,904","210.00","210.50","204.00","206.50"," 0.00","6,579",
"2016/01/14","14,232,965","2,856,865,650","201.50","208.00","195.50","208.00","+1.50","8,463",
"2016/01/15","10,866,894","2,232,307,164","210.00","212.00","200.50","205.00","-3.00","6,615",
"2016/01/18","7,493,293","1,550,621,823","201.00","211.50","200.00","210.00","+5.00","5,468",
"2016/01/19","10,318,781","2,248,842,064","210.00","221.50","209.00","216.50","+6.50","6,871",
"2016/01/20","7,062,199","1,493,019,989","215.50","215.50","210.00","210.00","-6.50","4,869",
"2016/01/21","5,104,788","1,077,702,768","213.00","214.00","209.50","210.00"," 0.00","3,183",
"2016/01/22","4,309,834","919,306,642","213.50","215.50","211.50","212.00","+2.00","3,016",
"2016/01/25","3,730,305","803,536,575","216.00","217.00","214.00","214.50","+2.50","2,766",
"2016/01/26","5,491,206","1,150,832,760","211.00","212.00","207.50","209.00","-5.50","3,823",
"2016/01/27","2,178,569","459,538,059","211.00","212.50","210.00","211.00","+2.00","1,666",
"2016/01/28","7,238,729","1,511,655,861","208.00","211.50","207.50","208.00","-3.00","4,444",
"2016/01/29","13,311,760","2,787,648,640","206.50","215.00","201.50","214.00","+6.00","7,732",
"2016/01/30","6,247,911","1,359,253,598","213.00","221.00","212.00","217.50","+3.50","4,520",
"2016/02/01","9,398,873","1,998,462,330","216.50","216.50","209.50","210.00","-7.50","6,287",
"2016/02/02","19,720,518","4,000,330,316","194.00","214.00","193.50","212.00","+2.00","12,211",
"2016/02/03","15,642,773","3,167,807,019","206.50","208.50","200.00","200.00","-12.00","10,257",
"2016/02/15","9,836,852","2,024,077,420","203.00","208.00","202.50","205.50","+5.50","5,952",
"2016/02/16","10,086,684","2,124,159,008","208.50","213.00","207.00","211.50","+6.00","5,764",
"2016/02/17","8,867,628","1,882,142,618","213.50","215.00","210.00","210.00","-1.50","4,572",
"2016/02/18","10,877,720","2,368,592,400","214.00","220.00","213.00","220.00","+10.00","7,436",
"2016/02/19","5,659,031","1,247,684,851","222.00","223.00","218.00","220.50","+0.50","4,137",
"2016/02/22","10,820,387","2,466,371,123","222.50","230.50","221.50","229.00","+8.50","7,241",
"2016/02/23","8,327,237","1,916,562,747","231.50","232.00","228.00","231.00","+2.00","5,000",
"2016/02/24","5,333,929","1,212,513,883","230.00","230.00","226.00","227.00","-4.00","3,567",
"2016/02/25","7,733,392","1,801,341,228","230.00","235.00","229.00","234.50","+7.50","5,452",
"2016/02/26","6,121,398","1,435,824,030","234.00","237.50","232.50","236.00","+1.50","3,855",
"2016/03/01","5,050,379","1,175,596,227","233.50","234.50","230.50","232.50","-3.50","3,565",
"2016/03/02","4,606,951","1,080,532,534","235.50","236.00","233.50","234.00","+1.50","3,108",
"2016/03/03","8,713,956","2,091,260,440","236.50","243.00","236.50","240.00","+6.00","5,833",
"2016/03/04","3,850,754","920,975,960","241.00","241.00","237.50","240.00"," 0.00","2,857",
"2016/03/07","4,555,276","1,087,136,688","242.00","243.00","234.00","235.00","-5.00","3,549",
"2016/03/08","4,603,442","1,078,557,073","236.00","238.50","231.00","235.00"," 0.00","3,365",
"2016/03/09","5,821,322","1,360,717,958","233.00","238.50","230.00","238.50","+3.50","3,746",
"2016/03/10","5,216,410","1,228,849,219","238.50","239.00","232.50","232.50","-6.00","3,855",
"2016/03/11","7,365,249","1,761,745,009","234.50","242.00","234.00","241.00","+8.50","5,364",
"2016/03/14","17,235,169","4,386,876,271","245.00","263.00","245.00","260.00","+19.00","11,279",
"2016/03/15","13,554,029","3,456,322,692","263.00","265.00","247.00","248.00","-12.00","9,704",
"2016/03/16","6,032,435","1,524,533,120","250.50","255.50","250.00","252.50","+4.50","4,324",
"2016/03/17","10,132,842","2,601,899,579","258.00","260.00","252.00","252.50"," 0.00","6,931",
"2016/03/18","7,898,572","2,024,907,076","254.00","258.00","253.00","258.00","+5.50","4,589",
"2016/03/21","4,735,244","1,207,551,708","256.00","257.00","253.50","257.00","-1.00","3,187",
"2016/03/22","7,913,142","1,967,019,501","256.50","256.50","243.50","248.00","-9.00","5,791",
"2016/03/23","6,245,931","1,521,255,164","244.50","249.50","240.00","243.50","-4.50","4,493",
"2016/03/24","4,211,014","1,033,838,934","243.50","247.50","242.50","246.00","+2.50","3,329",
"2016/03/25","1,811,931","443,009,164","247.50","247.50","243.00","243.50","-2.50","1,478",
"2016/03/28","3,155,253","759,640,720","243.50","244.00","238.00","240.00","-3.50","2,348",
"2016/03/29","3,931,547","962,945,468","239.50","248.00","239.50","244.00","+4.00","3,128",
"2016/03/30","8,415,666","2,102,553,150","247.00","252.00","246.00","249.50","+5.50","5,772",
"2016/03/31","6,203,435","1,528,857,815","251.00","251.50","243.50","247.00","-2.50","4,218",
"2016/04/01","5,931,519","1,428,001,067","242.00","244.00","239.00","241.00","-6.00","4,074",
"2016/04/06","8,660,504","2,023,972,996","238.00","238.50","231.00","231.00","-10.00","5,868",
"2016/04/07","8,560,898","1,988,261,040","232.50","237.00","229.00","229.00","-2.00","5,590",
"2016/04/08","5,118,739","1,175,396,709","228.00","231.50","228.00","229.50","+0.50","3,442",
"2016/04/11","6,200,448","1,439,759,648","233.00","234.50","230.00","232.00","+2.50","3,466",
"2016/04/12","6,549,646","1,494,791,058","233.00","234.00","221.50","222.00","-10.00","4,711",
"2016/04/13","6,723,747","1,522,188,316","225.00","228.00","224.00","225.50","+3.50","4,260",
"2016/04/14","6,593,503","1,527,098,693","232.00","234.00","229.00","231.00","+5.50","3,979",
"2016/04/15","5,936,096","1,388,909,497","233.00","235.50","232.50","234.00","+3.00","3,643",
"2016/04/18","2,760,804","644,163,522","236.00","236.00","230.50","234.50","+0.50","2,150",
"2016/04/19","3,029,467","710,033,563","237.00","238.00","232.00","232.50","-2.00","2,221",
"2016/04/20","4,687,172","1,097,825,157","235.50","237.00","231.50","232.00","-0.50","3,363",
"2016/04/21","3,107,033","726,176,222","234.00","236.00","231.50","234.00","+2.00","2,318",
"2016/04/22","3,516,631","811,045,630","234.50","235.00","228.00","230.00","-4.00","2,689",
"2016/04/25","3,635,060","827,357,800","230.00","230.50","224.00","228.00","-2.00","2,476",
"2016/04/26","12,996,831","3,045,776,007","230.00","237.50","230.00","236.50","+8.50","6,062",
"2016/04/27","11,237,685","2,716,530,270","237.00","246.00","234.50","242.00","+5.50","7,279",
"2016/04/28","6,534,429","1,562,429,811","245.00","245.00","236.00","236.00","-6.00","4,679",
"2016/04/29","5,802,425","1,341,568,316","234.00","234.00","229.50","230.00","-6.00","4,077",
"2016/05/03","19,756,897","4,168,529,561","208.00","214.50","208.00","211.00","-19.00","11,441",
"2016/05/04","17,249,894","3,526,006,876","210.00","211.00","200.00","201.50","-9.50","10,844",
"2016/05/05","7,930,906","1,609,070,230","201.00","205.50","200.00","203.00","+1.50","5,597",
"2016/05/06","24,447,240","4,768,294,800","200.50","201.00","192.00","192.00","-11.00","15,086",
"2016/05/09","15,410,828","3,063,163,208","196.50","201.50","196.00","196.00","+4.00","8,204",
"2016/05/10","9,150,855","1,841,497,130","199.00","204.00","197.00","204.00","+8.00","6,076",
"2016/05/11","6,371,625","1,293,100,282","206.00","208.00","200.00","200.00","-4.00","5,106",
"2016/05/12","3,731,947","750,930,900","200.50","203.00","200.00","200.00"," 0.00","2,738",
"2016/05/13","0","0","--","--","--","--"," 0.00","0",
"2016/05/16","10,109,561","2,073,166,580","209.00","209.50","201.50","201.50","X0.00","7,031",
"2016/05/17","5,026,419","1,014,567,057","203.50","203.50","200.00","202.50","+1.00","3,673",
"2016/05/18","4,367,405","886,625,620","201.00","204.00","200.50","203.50","+1.00","3,319",
"2016/05/19","4,046,314","814,805,760","204.00","204.50","200.00","200.00","-3.50","3,046",
"2016/05/20","4,008,734","810,920,268","201.50","203.50","200.00","202.00","+2.00","2,760",
"2016/05/23","8,726,691","1,821,855,610","204.00","212.00","203.00","210.00","+8.00","5,944",
"2016/05/24","5,255,167","1,105,492,070","212.00","213.00","208.00","209.00","-1.00","3,518",
"2016/05/25","4,690,142","993,977,165","213.00","214.00","210.50","211.00","+2.00","3,382",
"2016/05/26","8,012,928","1,714,705,592","213.50","216.00","211.50","214.00","+3.00","5,438",
"2016/05/27","4,502,173","960,201,849","216.00","216.50","211.50","212.50","-1.50","3,377",
"2016/05/30","7,976,818","1,723,524,012","213.00","219.50","213.00","216.50","+4.00","4,811",
"2016/05/31","17,297,945","3,817,610,400","221.50","225.00","218.00","220.00","+3.50","7,839",
"2016/06/01","4,865,981","1,078,875,782","220.00","223.00","219.50","222.00","+2.00","3,772",
"2016/06/02","11,634,747","2,561,833,852","225.00","225.50","214.50","215.00","-7.00","7,744",
"2016/06/03","5,387,557","1,173,756,247","216.00","219.00","216.00","219.00","+4.00","3,979",
"2016/06/04","4,371,668","975,233,300","222.00","225.00","221.50","225.00","+6.00","3,087",
"2016/06/06","14,882,542","3,419,454,660","227.00","232.00","227.00","229.50","+4.50","9,332",
"2016/06/07","14,644,441","3,414,717,793","236.00","237.00","231.00","233.00","+3.50","7,650",
"2016/06/08","12,441,361","2,874,885,530","235.00","235.50","228.00","230.00","-3.00","7,340",
"2016/06/13","11,439,881","2,563,186,315","225.50","227.00","220.00","220.00","-10.00","6,227",
"2016/06/14","11,783,496","2,643,920,600","220.00","227.00","218.50","225.00","+5.00","6,170",
"2016/06/15","9,255,373","2,121,341,458","225.00","232.00","225.00","230.50","+5.50","4,999",
"2016/06/16","6,759,192","1,539,889,892","231.00","231.00","226.00","226.00","-4.50","4,254",
"2016/06/17","7,349,557","1,673,494,439","228.00","229.00","226.50","227.00","+1.00","4,149",
"2016/06/20","4,123,961","938,692,647","229.50","229.50","226.50","227.50","+0.50","2,753",
"2016/06/21","6,924,211","1,589,036,412","228.50","231.50","227.50","229.50","+2.00","4,124",
"2016/06/22","4,725,203","1,085,640,987","232.00","232.00","228.50","229.00","-0.50","3,009",
"2016/06/23","2,401,075","547,085,600","229.00","229.50","227.00","228.00","-1.00","1,832",
"2016/06/24","9,073,356","2,024,261,546","228.50","229.00","218.00","223.50","-4.50","6,350",
"2016/06/27","4,503,723","1,019,669,744","223.50","229.00","222.00","226.50","+3.00","3,166",
"2016/06/28","7,859,710","1,782,052,020","223.50","229.00","221.50","229.00","+2.50","4,344",
"2016/06/29","15,065,368","3,567,714,016","230.00","241.50","229.00","237.50","+8.50","9,571",
"2016/06/30","27,524,904","6,666,757,595","242.50","244.50","240.00","244.00","+6.50","9,976",
"2016/07/01","14,763,552","3,623,483,591","246.50","247.50","243.00","245.00","+1.00","7,540",
"2016/07/04","20,359,958","5,151,933,790","245.50","257.00","245.50","255.50","+10.50","10,645",
"2016/07/05","13,668,848","3,395,393,608","254.00","254.00","245.00","245.00","-10.50","7,654",
"2016/07/06","10,665,295","2,551,694,210","240.00","242.00","237.00","237.00","-8.00","6,748",
"2016/07/07","5,147,826","1,231,510,996","239.50","241.50","237.50","238.00","+1.00","3,859",
"2016/07/11","10,418,808","2,565,848,576","247.00","247.50","244.00","247.00","+9.00","6,552",
"2016/07/12","9,583,663","2,387,403,924","249.00","250.50","247.50","248.00","+1.00","5,258",
"2016/07/13","6,494,969","1,606,122,097","250.00","250.00","245.50","247.00","-1.00","4,363",
"2016/07/14","13,366,167","3,294,646,177","247.50","247.50","245.00","246.00","-1.00","7,399",
"2016/07/15","13,681,585","3,266,574,178","237.00","240.00","236.00","239.50","X0.00","8,438",
"2016/07/18","5,042,920","1,209,958,300","240.50","241.50","238.50","240.00","+0.50","3,214",
"2016/07/19","4,957,338","1,186,046,120","241.00","241.00","238.00","240.00"," 0.00","3,196",
"2016/07/20","7,437,384","1,766,954,892","239.00","239.00","236.00","238.00","-2.00","5,408",
"2016/07/21","8,849,986","2,103,356,177","239.50","240.50","234.50","235.50","-2.50","5,039",
"2016/07/22","5,210,786","1,231,540,382","237.50","238.00","235.00","236.00","+0.50","3,450",
"2016/07/25","3,319,978","783,323,808","238.00","238.50","234.50","236.00"," 0.00","2,313",
"2016/07/26","8,598,895","2,049,022,195","235.50","241.00","234.00","241.00","+5.00","4,741",
"2016/07/27","14,638,549","3,559,749,940","246.00","246.00","239.00","240.00","-1.00","7,579",
"2016/07/28","6,181,657","1,494,812,370","240.00","244.00","238.00","244.00","+4.00","4,256",
"2016/07/29","6,496,560","1,585,502,557","245.00","246.00","242.00","243.50","-0.50","3,938",
"2016/08/01","8,144,227","2,010,551,091","245.50","249.50","243.50","249.00","+5.50","5,205",
"2016/08/02","8,945,531","2,230,123,970","249.50","251.00","247.00","250.00","+1.00","5,546",
"2016/08/03","5,679,835","1,403,401,765","246.00","249.00","245.50","249.00","-1.00","3,568",
"2016/08/04","15,110,572","3,684,005,689","251.00","251.00","239.50","242.50","-6.50","9,036",
"2016/08/05","8,370,929","2,057,609,392","242.50","249.00","242.50","249.00","+6.50","5,624",
"2016/08/08","5,774,934","1,438,920,583","251.00","251.00","248.00","248.50","-0.50","3,559",
"2016/08/09","3,956,039","985,974,711","249.50","250.00","248.00","250.00","+1.50","2,848",
"2016/08/10","3,071,156","766,963,844","251.00","251.00","248.50","250.00"," 0.00","2,393",
"2016/08/11","3,901,992","968,266,994","250.50","250.50","245.00","248.50","-1.50","2,554",
"2016/08/12","3,003,935","748,257,815","250.00","251.00","247.50","249.00","+0.50","2,410",
"2016/08/15","2,513,083","625,351,667","250.00","250.50","247.50","249.00"," 0.00","1,885",
"2016/08/16","3,814,680","946,979,964","249.50","249.50","245.50","249.50","+0.50","2,588",
"2016/08/17","9,588,256","2,412,250,358","249.50","253.50","249.00","250.50","+1.00","6,038",
"2016/08/18","3,926,399","982,658,042","251.00","252.00","249.00","250.00","-0.50","2,362",
"2016/08/19","5,366,185","1,323,867,402","250.00","250.00","245.00","245.00","-5.00","3,797",
"2016/08/22","5,102,377","1,245,630,734","245.00","248.00","242.00","242.00","-3.00","3,439",
"2016/08/23","3,958,688","965,037,049","242.50","245.50","242.50","242.50","+0.50","2,528",
"2016/08/24","4,260,975","1,033,002,200","244.00","245.50","241.00","241.00","-1.50","2,501",
"2016/08/25","4,833,057","1,174,657,364","242.00","244.00","241.50","244.00","+3.00","2,922",
"2016/08/26","3,873,969","941,740,937","244.50","245.00","242.00","243.50","-0.50","2,031",
"2016/08/29","4,237,358","1,033,978,352","245.00","245.50","242.00","244.50","+1.00","2,603",
"2016/08/30","4,233,995","1,048,793,236","246.50","249.50","245.50","249.00","+4.50","3,093",
"2016/08/31","6,171,561","1,540,071,889","249.50","251.00","247.50","249.50","+0.50","4,043",
"2016/09/01","5,555,828","1,392,073,000","252.00","252.00","248.50","251.00","+1.50","3,435",
"2016/09/02","4,121,259","1,017,614,214","250.00","251.00","245.00","245.50","-5.50","2,966",
"2016/09/05","12,863,933","3,264,377,848","250.00","257.00","250.00","256.50","+11.00","7,719",
"2016/09/06","6,927,993","1,760,957,195","256.50","256.50","252.50","254.50","-2.00","4,012",
"2016/09/07","8,697,778","2,234,576,699","255.00","260.50","253.50","253.50","-1.00","5,965",
