"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/09/01","461,000","7,559,150","16.50","16.60","16.30","16.30"," 0.00","212",
"2016/09/02","690,000","11,199,950","16.35","16.45","16.00","16.20","-0.10","306",
"2016/09/05","877,000","14,544,150","16.20","16.75","16.20","16.65","+0.45","447",
"2016/09/06","643,000","10,642,600","16.70","16.80","16.45","16.50","-0.15","250",
"2016/09/07","961,240","15,779,912","16.65","16.65","16.30","16.35","-0.15","423",
"2016/09/08","738,419","12,215,871","16.40","16.70","16.40","16.45","+0.10","279",
"2016/09/09","423,050","6,921,132","16.35","16.50","16.20","16.50","+0.05","167",
"2016/09/10","751,000","11,907,550","16.10","16.10","15.60","15.85","-0.65","416",
"2016/09/12","869,020","13,375,405","15.85","15.90","15.20","15.20","-0.65","460",
"2016/09/13","617,246","9,296,452","15.35","15.40","14.85","14.95","-0.25","353",
"2016/09/14","655,000","9,764,600","14.85","15.25","14.70","14.95"," 0.00","309",
"2016/09/19","507,400","7,609,810","14.95","15.10","14.90","14.95"," 0.00","220",
"2016/09/20","356,000","5,407,500","14.95","15.35","14.90","15.25","+0.30","206",
"2016/09/21","290,300","4,433,640","15.15","15.40","15.15","15.35","+0.10","198",
"2016/09/22","401,000","6,202,400","15.50","15.65","15.25","15.35"," 0.00","231",
"2016/09/23","319,000","4,940,300","15.45","15.65","15.30","15.40","+0.05","178",
"2016/09/26","104,049","1,597,361","15.45","15.45","15.30","15.30","-0.10","75",
"2016/09/29","178,197","2,736,344","15.50","15.50","15.25","15.30"," 0.00","111",
"2016/09/30","281,100","4,242,750","15.30","15.30","14.65","15.05","-0.25","170",
