"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/01/03","795,110","67,619,916","85.90","86.00","84.40","84.90","-0.50","600",
"2011/01/04","703,000","59,452,600","85.00","85.40","84.20","84.20","-0.70","570",
"2011/01/05","1,182,250","98,460,325","84.70","84.70","82.80","82.90","-1.30","842",
"2011/01/06","958,051","80,090,729","83.00","84.80","83.00","83.40","+0.50","763",
"2011/01/07","1,324,222","109,168,226","84.60","84.60","81.80","82.10","-1.30","918",
"2011/01/10","1,084,100","87,473,770","80.60","81.80","80.20","80.50","-1.60","780",
"2011/01/11","1,290,300","103,839,739","80.10","81.40","79.70","81.40","+0.90","865",
"2011/01/12","771,050","62,673,350","81.80","81.90","81.00","81.50","+0.10","575",
"2011/01/13","664,000","53,710,200","81.80","81.90","80.50","80.60","-0.90","553",
"2011/01/14","671,050","53,857,900","80.70","80.70","80.00","80.20","-0.40","542",
"2011/01/17","796,025","63,680,825","80.50","80.70","79.80","79.80","-0.40","631",
"2011/01/18","1,488,220","122,408,357","79.80","83.10","79.60","83.00","+3.20","1,128",
"2011/01/19","1,049,234","86,490,422","83.50","83.60","81.70","82.40","-0.60","795",
"2011/01/20","601,040","49,262,111","82.50","83.40","81.50","81.60","-0.80","511",
"2011/01/21","607,100","49,068,600","81.00","81.70","80.50","80.90","-0.70","518",
"2011/01/24","869,500","71,641,349","84.00","84.00","81.80","82.20","+1.30","661",
"2011/01/25","959,000","78,410,000","83.00","83.00","80.90","82.20"," 0.00","660",
"2011/01/26","644,230","52,514,060","82.20","82.20","81.00","81.20","-1.00","547",
"2011/01/27","624,000","50,714,400","81.20","81.90","81.00","81.70","+0.50","492",
"2011/01/28","763,050","61,802,700","81.70","81.90","80.60","81.00","-0.70","575",
