"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/07/02","11,185,014","362,254,004","32.80","33.00","31.80","32.50","+0.80","4,690",
"2018/07/03","10,645,098","346,109,130","33.00","33.25","31.35","32.55","+0.05","4,225",
"2018/07/04","9,655,030","317,248,172","33.40","33.70","32.20","32.45","-0.10","3,732",
"2018/07/05","5,529,043","173,876,428","32.45","32.65","30.60","30.80","-1.65","2,511",
"2018/07/06","4,771,000","148,937,200","31.05","31.95","30.40","31.35","+0.55","2,247",
"2018/07/09","4,063,016","129,571,001","32.90","32.90","31.00","31.35"," 0.00","1,917",
"2018/07/10","16,421,914","538,791,944","31.50","33.60","31.05","33.35","+2.00","6,761",
"2018/07/11","35,933,090","1,207,128,490","33.35","36.10","30.30","30.95","-2.40","17,958",
"2018/07/12","14,676,350","451,328,546","30.70","31.90","29.80","31.90","+0.95","7,197",
"2018/07/13","8,730,733","273,123,778","31.55","31.80","30.85","31.40","-0.50","3,933",
"2018/07/16","4,670,361","143,572,180","31.10","31.15","30.35","30.75","-0.65","2,254",
"2018/07/17","4,127,439","124,724,441","30.45","30.70","29.85","29.90","-0.85","2,099",
"2018/07/18","3,520,972","105,951,410","30.10","30.55","29.90","30.00","+0.10","1,584",
"2018/07/19","2,733,000","83,329,000","30.25","30.80","30.15","30.30","+0.30","1,367",
"2018/07/20","2,695,566","80,514,324","30.30","30.65","29.40","29.55","-0.75","1,431",
"2018/07/23","5,077,366","147,249,704","29.45","30.20","28.10","28.70","-0.85","2,190",
"2018/07/24","4,584,643","136,502,261","28.70","30.50","28.70","30.50","+1.80","2,206",
"2018/07/25","2,784,000","83,563,150","30.00","30.45","29.75","30.15","-0.35","1,261",
"2018/07/26","1,006,000","30,274,550","30.15","30.25","29.90","30.10","-0.05","494",
"2018/07/27","3,047,728","93,423,295","30.35","31.20","30.10","30.65","+0.55","1,451",
"2018/07/30","3,549,148","109,540,738","30.95","31.40","30.30","30.75","+0.10","1,633",
"2018/07/31","3,430,200","107,161,960","31.00","31.65","30.75","31.00","+0.25","1,557",
