"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/03/01","814,500","31,938,150","39.25","39.70","38.90","38.90","-0.25","527",
"2013/03/04","1,614,692","61,610,502","38.50","38.70","38.00","38.10","-0.80","943",
"2013/03/05","1,049,000","40,153,600","38.10","38.65","38.05","38.10"," 0.00","606",
"2013/03/06","1,386,500","53,084,648","38.20","38.70","38.00","38.15","+0.05","854",
"2013/03/07","651,261","24,868,268","38.20","38.50","38.05","38.10","-0.05","405",
"2013/03/08","748,200","28,594,400","38.30","38.60","38.05","38.05","-0.05","481",
"2013/03/11","1,296,000","48,961,796","38.05","38.20","37.60","37.70","-0.35","754",
"2013/03/12","919,100","34,680,580","37.50","38.15","37.50","37.55","-0.15","576",
"2013/03/13","1,115,030","41,563,240","37.70","37.90","37.00","37.10","-0.45","655",
"2013/03/14","1,248,958","45,613,546","37.05","37.25","36.15","36.20","-0.90","768",
"2013/03/15","921,000","33,494,950","36.20","36.70","36.20","36.20"," 0.00","542",
"2013/03/18","797,000","28,366,750","36.00","36.20","35.45","35.55","-0.65","434",
"2013/03/19","613,810","21,963,124","35.60","36.00","35.55","35.65","+0.10","392",
"2013/03/20","431,510","15,380,177","35.65","35.90","35.50","35.60","-0.05","281",
"2013/03/21","703,116","25,336,227","35.70","36.40","35.70","35.90","+0.30","435",
"2013/03/22","317,501","11,358,536","35.90","36.20","35.60","35.80","-0.10","227",
"2013/03/25","551,100","19,746,320","35.80","36.05","35.60","35.60","-0.20","268",
"2013/03/26","1,198,584","41,760,216","35.40","35.40","34.40","35.00","-0.60","731",
"2013/03/27","1,652,721","56,493,343","35.00","35.15","33.70","34.10","-0.90","944",
"2013/03/28","896,306","30,564,213","33.70","34.50","33.70","34.10"," 0.00","478",
"2013/03/29","757,200","25,846,050","34.10","34.40","34.00","34.20","+0.10","473",
