"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/06/01","703,000","34,111,900","49.35","49.70","48.00","48.10","-1.70","419",
" 2010/06/02","584,000","28,594,500","47.80","50.00","47.10","48.65","+0.55","375",
" 2010/06/03","432,000","21,277,650","49.50","49.50","49.05","49.15","+0.50","248",
" 2010/06/04","628,100","31,388,490","49.50","50.60","49.15","50.00","+0.85","342",
" 2010/06/07","431,000","20,799,400","47.50","48.75","47.30","48.60","-1.40","250",
" 2010/06/08","488,010","24,180,794","48.60","50.10","48.60","49.40","+0.80","295",
" 2010/06/09","477,000","23,249,000","49.40","50.10","47.50","48.30","-1.10","252",
" 2010/06/10","303,050","14,672,595","49.00","49.00","47.60","48.90","+0.60","182",
" 2010/06/11","475,020","23,480,486","49.80","49.80","49.15","49.30","+0.40","252",
" 2010/06/14","298,030","14,777,545","50.00","50.00","49.40","49.40","+0.10","158",
" 2010/06/15","1,275,093","66,725,110","50.10","52.80","50.00","52.80","+3.40","756",
" 2010/06/17","1,353,000","71,037,200","52.80","53.50","51.80","52.20","-0.60","642",
" 2010/06/18","388,000","20,147,800","52.00","52.50","51.50","52.00","-0.20","227",
" 2010/06/21","1,438,000","79,217,800","53.50","55.60","53.50","55.60","+3.60","654",
" 2010/06/22","1,786,000","102,352,500","56.40","58.90","56.40","57.50","+1.90","957",
" 2010/06/23","768,093","44,004,565","57.20","58.30","56.10","58.00","+0.50","488",
" 2010/06/24","2,119,298","126,059,280","58.40","61.90","57.40","60.10","+2.10","1,146",
" 2010/06/25","917,118","53,959,144","59.00","59.50","58.30","58.60","-1.50","527",
" 2010/06/28","2,460,030","151,281,948","61.00","62.70","59.90","61.00","+2.40","1,245",
" 2010/06/29","1,954,103","115,547,780","61.00","61.50","57.10","58.60","-2.40","1,086",
" 2010/06/30","1,027,000","59,071,300","56.50","58.60","56.50","58.60"," 0.00","637",
