"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/06/01","363,000","7,550,650","21.20","21.45","20.60","20.60","-0.60","216",
"2015/06/02","395,001","8,115,722","20.60","20.90","20.30","20.65","+0.05","222",
"2015/06/03","322,385","6,674,833","20.80","21.05","20.45","20.45","-0.20","177",
"2015/06/04","563,045","11,157,791","20.45","20.50","19.60","19.70","-0.75","308",
"2015/06/05","826,200","15,995,280","19.30","19.90","19.00","19.25","-0.45","373",
"2015/06/08","279,000","5,431,150","19.25","19.80","19.10","19.70","+0.45","164",
"2015/06/09","641,310","12,040,868","19.55","19.55","17.90","17.90","-1.80","315",
"2015/06/10","437,055","8,009,217","18.05","18.60","18.00","18.35","+0.45","227",
"2015/06/11","898,342","15,853,169","18.35","18.40","17.30","17.70","-0.65","425",
"2015/06/12","336,001","5,929,567","17.50","17.85","17.45","17.75","+0.05","187",
"2015/06/15","293,500","5,172,449","17.85","17.85","17.50","17.80","+0.05","142",
"2015/06/16","196,000","3,446,350","17.65","17.70","17.50","17.60","-0.20","78",
"2015/06/17","375,640","6,623,910","17.70","17.95","17.45","17.50","-0.10","253",
"2015/06/18","312,050","5,638,755","17.60","18.30","17.60","18.15","+0.65","177",
"2015/06/22","216,050","3,881,505","18.15","18.15","17.80","17.90","-0.25","112",
"2015/06/23","774,000","15,099,450","19.50","19.65","18.70","19.65","+1.75","378",
"2015/06/24","1,417,129","28,822,144","20.00","20.90","20.00","20.15","+0.50","685",
"2015/06/25","400,660","7,988,386","20.00","20.50","19.70","19.90","-0.25","217",
"2015/06/26","332,000","6,572,100","20.20","20.25","19.65","19.65","-0.25","157",
"2015/06/29","251,000","4,817,200","19.20","19.40","19.00","19.05","-0.60","165",
"2015/06/30","217,000","4,092,950","18.50","19.20","18.50","18.85","-0.20","129",
