"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/10/01","14,535,560","600,522,447","41.50","41.90","40.90","41.05","-0.05","6,022",
"2018/10/02","15,683,130","632,763,015","41.15","41.20","40.10","40.30","-0.75","5,835",
"2018/10/03","10,990,062","441,890,189","40.70","40.70","39.95","40.20","-0.10","3,951",
"2018/10/04","13,054,331","518,530,140","40.15","40.25","39.50","39.80","-0.40","5,324",
"2018/10/05","12,625,869","501,899,907","40.10","40.10","39.15","39.70","-0.10","5,054",
"2018/10/08","10,324,736","409,884,618","39.65","39.95","39.40","39.75","+0.05","4,864",
"2018/10/09","13,987,457","560,752,429","40.00","40.30","39.60","40.05","+0.30","4,993",
"2018/10/11","38,528,047","1,447,077,450","38.10","38.60","37.00","37.60","-2.45","14,334",
"2018/10/12","16,441,006","626,756,684","37.25","39.00","37.00","39.00","+1.40","8,161",
"2018/10/15","13,918,633","535,741,055","38.55","38.75","38.10","38.50","-0.50","4,464",
"2018/10/16","12,893,506","490,764,609","38.40","38.40","37.80","38.20","-0.30","6,003",
"2018/10/17","10,495,677","403,483,688","38.60","38.90","38.15","38.25","+0.05","6,084",
"2018/10/18","8,292,252","315,466,367","38.60","38.60","37.80","38.00","-0.25","3,388",
"2018/10/19","19,336,484","720,773,436","37.65","37.65","37.10","37.25","-0.75","5,389",
"2018/10/22","14,359,439","539,320,092","37.20","37.85","37.20","37.55","+0.30","2,582",
"2018/10/23","22,498,223","813,864,059","37.30","37.35","35.55","36.00","-1.55","8,346",
"2018/10/24","48,566,067","1,657,868,421","35.95","35.95","33.55","34.15","-1.85","17,765",
"2018/10/25","26,800,022","898,212,772","33.10","34.25","32.90","34.00","-0.15","9,806",
"2018/10/26","21,623,371","722,678,715","34.30","34.45","32.90","33.50","-0.50","8,662",
"2018/10/29","18,111,093","609,911,512","33.80","34.10","33.20","33.90","+0.40","4,627",
"2018/10/30","19,836,892","678,675,915","33.90","34.60","33.75","34.10","+0.20","7,430",
"2018/10/31","18,308,135","635,292,153","34.50","35.10","34.30","34.70","+0.60","5,982",
