"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/12/01","19,708,842","674,142,847","34.00","34.80","33.50","34.50","+1.95","7,135",
"2011/12/02","10,690,764","367,977,046","34.50","34.75","33.80","34.75","+0.25","4,049",
"2011/12/05","7,654,840","266,929,600","34.85","35.15","34.60","35.00","+0.25","2,582",
"2011/12/06","11,572,404","403,911,964","35.10","35.60","34.20","34.85","-0.15","4,055",
"2011/12/07","9,910,233","350,206,581","35.50","35.50","35.10","35.50","+0.65","3,247",
"2011/12/08","10,496,638","359,770,036","34.80","35.20","33.80","34.60","-0.90","4,246",
"2011/12/09","17,976,723","592,848,781","34.00","34.00","32.20","33.00","-1.60","6,462",
"2011/12/12","12,892,783","425,725,510","33.50","33.55","32.60","33.50","+0.50","4,060",
"2011/12/13","8,891,243","293,980,833","32.80","33.40","32.65","33.25","-0.25","3,237",
"2011/12/14","13,887,168","454,986,275","32.65","33.10","32.35","32.70","-0.55","3,597",
"2011/12/15","11,837,196","381,583,316","32.55","32.60","31.85","32.40","-0.30","4,261",
"2011/12/16","9,002,444","296,440,620","33.00","33.45","32.40","33.00","+0.60","3,172",
"2011/12/19","12,568,726","407,571,996","33.30","33.40","31.95","32.80","-0.20","4,018",
"2011/12/20","12,756,838","418,820,834","32.80","33.20","32.30","33.00","+0.20","3,788",
"2011/12/21","15,992,578","555,286,930","34.35","35.10","34.00","35.00","+2.00","5,746",
"2011/12/22","17,258,726","598,537,811","35.10","35.10","33.85","35.00"," 0.00","4,695",
"2011/12/23","15,414,231","541,006,085","35.40","35.50","34.85","35.00"," 0.00","4,982",
"2011/12/26","8,245,003","288,403,546","35.00","35.25","34.65","34.95","-0.05","2,473",
"2011/12/27","7,012,907","244,202,900","34.65","35.10","34.50","35.00","+0.05","2,048",
"2011/12/28","6,157,926","215,158,056","34.90","35.05","34.65","34.95","-0.05","1,844",
"2011/12/29","4,839,383","168,659,320","34.70","35.00","34.50","35.00","+0.05","1,711",
"2011/12/30","7,643,101","267,474,500","35.00","35.25","34.80","35.00"," 0.00","2,180",
