"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/08/02","28,072,615","847,244,265","29.90","30.50","29.85","30.00","+0.20","5,922",
" 2010/08/03","17,473,981","526,401,576","30.40","30.40","29.85","30.30","+0.30","4,029",
" 2010/08/04","14,875,988","445,067,720","30.30","30.35","29.70","29.90","-0.40","3,191",
" 2010/08/05","15,647,529","459,108,995","29.80","29.95","29.00","29.30","-0.60","4,988",
" 2010/08/06","28,347,710","834,537,577","28.90","29.85","28.75","29.80","+0.50","4,151",
" 2010/08/09","27,172,191","825,294,873","30.40","30.50","30.25","30.25","+0.45","5,800",
" 2010/08/10","25,114,480","770,389,309","30.60","31.10","30.45","30.45","+0.20","8,021",
" 2010/08/11","15,686,284","478,259,006","30.55","30.70","30.30","30.40","-0.05","3,063",
" 2010/08/12","9,775,184","293,238,864","30.05","30.25","29.75","30.10","-0.30","2,878",
" 2010/08/13","20,452,652","608,452,926","30.00","30.10","29.35","29.90","-0.20","4,765",
" 2010/08/16","23,331,621","682,602,461","30.00","30.00","29.00","29.35","-0.55","7,197",
" 2010/08/17","18,908,948","548,634,410","29.35","29.35","28.80","28.90","-0.45","5,841",
" 2010/08/18","13,738,394","398,749,318","29.10","29.25","28.85","28.90"," 0.00","4,681",
" 2010/08/19","10,507,388","302,769,784","29.00","29.10","28.65","28.75","-0.15","3,456",
" 2010/08/20","11,283,421","323,806,580","28.65","28.95","28.50","28.80","+0.05","3,335",
" 2010/08/23","32,908,620","983,975,550","29.00","30.40","29.00","30.10","+1.30","9,815",
" 2010/08/24","31,056,387","939,796,868","30.30","30.60","30.00","30.00","-0.10","7,098",
" 2010/08/25","16,633,081","489,647,209","30.00","30.00","29.15","29.30","-0.70","5,037",
" 2010/08/26","11,012,115","322,560,159","29.30","29.60","29.00","29.40","+0.10","3,001",
" 2010/08/27","6,373,232","188,846,657","29.80","29.80","29.45","29.70","+0.30","2,185",
" 2010/08/30","8,017,935","238,828,317","30.10","30.15","29.30","29.55","-0.15","2,536",
" 2010/08/31","9,146,064","267,794,817","29.30","29.55","29.00","29.45","-0.10","3,095",
