"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/09/01","4,098,028","141,910,702","34.70","34.75","34.50","34.65","-0.20","1,390",
"2017/09/04","3,281,172","113,226,500","34.50","34.60","34.40","34.45","-0.20","1,118",
"2017/09/05","6,737,186","230,731,576","34.40","34.45","34.15","34.25","-0.20","1,959",
"2017/09/06","4,335,726","148,040,187","34.15","34.20","34.10","34.10","-0.15","1,461",
"2017/09/07","8,073,415","274,158,471","34.10","34.15","33.80","33.80","-0.30","2,520",
"2017/09/08","4,167,136","141,609,424","33.85","34.10","33.80","34.05","+0.25","2,045",
"2017/09/11","4,425,075","150,117,225","34.00","34.00","33.85","33.95","-0.10","2,321",
"2017/09/12","5,221,796","176,811,271","33.90","33.95","33.80","33.85","-0.10","2,221",
"2017/09/13","4,557,103","154,031,116","33.85","33.90","33.75","33.75","-0.10","1,815",
"2017/09/14","5,554,074","187,387,084","33.75","33.90","33.65","33.70","-0.05","1,829",
"2017/09/15","10,337,792","349,125,797","33.60","33.85","33.60","33.80","+0.10","1,696",
"2017/09/18","12,690,100","433,734,501","34.00","34.50","33.85","34.30","+0.50","3,778",
"2017/09/19","13,942,921","472,675,701","34.05","34.15","33.80","33.95","-0.35","3,593",
"2017/09/20","10,624,922","361,179,340","33.90","34.10","33.85","33.90","-0.05","1,973",
"2017/09/21","6,009,712","203,384,631","33.85","33.90","33.75","33.80","-0.10","1,405",
"2017/09/22","6,641,307","224,993,742","33.85","33.95","33.80","33.90","+0.10","1,583",
"2017/09/25","6,548,901","222,476,334","33.90","34.10","33.85","34.05","+0.15","1,894",
"2017/09/26","7,144,222","242,832,611","33.90","34.05","33.90","34.00","-0.05","1,165",
"2017/09/27","4,358,892","148,236,418","33.90","34.10","33.90","33.95","-0.05","1,076",
"2017/09/28","7,011,313","237,239,221","33.90","33.95","33.65","33.80","-0.15","1,849",
"2017/09/29","4,506,319","152,333,218","33.80","33.85","33.70","33.80"," 0.00","1,454",
"2017/09/30","761,927","25,770,226","33.80","33.85","33.75","33.80"," 0.00","396",
