"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/11/01","8,824,628","291,244,379","32.60","33.15","32.60","33.00","+0.40","2,714",
" 2010/11/02","7,059,751","234,838,831","33.20","33.50","33.00","33.45","+0.45","2,343",
" 2010/11/03","16,767,522","570,950,161","33.60","34.20","33.60","34.10","+0.65","5,107",
" 2010/11/04","10,330,408","352,561,171","34.20","34.40","33.95","34.10"," 0.00","2,499",
" 2010/11/05","7,945,162","269,564,250","34.25","34.30","33.60","33.90","-0.20","2,387",
" 2010/11/08","11,396,787","389,488,429","34.00","34.45","33.90","34.30","+0.40","2,822",
" 2010/11/09","3,742,638","127,881,324","34.40","34.50","34.00","34.10","-0.20","1,577",
" 2010/11/10","6,737,348","231,152,809","34.30","34.50","34.05","34.20","+0.10","2,224",
" 2010/11/11","5,800,652","196,524,152","34.20","34.30","33.65","33.80","-0.40","2,184",
" 2010/11/12","16,228,164","537,098,549","33.50","33.60","32.85","33.20","-0.60","3,407",
" 2010/11/15","11,404,637","368,719,179","33.15","33.15","32.00","32.25","-0.95","3,416",
" 2010/11/16","15,884,922","508,085,515","32.30","32.40","31.60","32.40","+0.15","4,219",
" 2010/11/17","4,467,508","143,448,247","32.00","32.35","32.00","32.20","-0.20","1,574",
" 2010/11/18","4,297,407","137,854,200","32.20","32.40","32.00","32.15","-0.05","1,336",
" 2010/11/19","10,061,308","322,370,504","32.40","32.45","31.75","31.90","-0.25","2,587",
" 2010/11/22","5,327,986","171,761,429","32.20","32.40","32.05","32.15","+0.25","1,734",
" 2010/11/23","11,265,618","358,320,436","32.10","32.20","31.50","31.65","-0.50","2,579",
" 2010/11/24","15,182,308","471,917,903","31.45","31.60","30.60","30.95","-0.70","4,157",
" 2010/11/25","11,981,431","370,476,484","30.70","31.45","30.50","31.45","+0.50","3,157",
" 2010/11/26","9,467,373","293,182,907","31.15","31.20","30.90","30.90","X0.00","2,647",
" 2010/11/29","7,523,816","233,961,952","31.40","31.40","30.95","31.00","+0.10","1,874",
" 2010/11/30","12,092,258","377,034,977","31.30","31.50","31.00","31.35","+0.35","3,205",
