"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/06/01","16,419,752","684,131,541","41.10","41.85","41.10","41.40","-0.30","4,674",
"2011/06/02","10,376,058","432,010,304","41.00","41.85","41.00","41.75","+0.35","3,659",
"2011/06/03","5,936,990","247,482,849","41.95","42.00","41.40","41.60","-0.15","2,034",
"2011/06/07","8,034,523","336,502,110","41.60","42.10","41.55","42.10","+0.50","3,403",
"2011/06/08","9,874,411","408,455,178","41.70","42.10","41.05","41.25","-0.85","3,690",
"2011/06/09","13,558,602","546,005,330","40.95","41.15","39.95","40.05","-1.20","4,075",
"2011/06/10","10,379,761","416,722,213","40.60","40.75","39.80","39.80","-0.25","4,056",
"2011/06/13","7,630,649","304,179,761","39.60","40.30","39.40","39.85","+0.05","2,019",
"2011/06/14","8,519,416","344,098,944","40.00","40.75","39.80","40.50","+0.65","2,351",
"2011/06/15","26,208,013","1,084,509,784","40.55","41.80","40.50","41.25","+0.75","6,703",
"2011/06/16","10,725,968","441,429,966","41.00","41.50","40.80","41.05","-0.20","3,008",
"2011/06/17","10,639,534","432,972,470","41.25","41.45","40.40","40.50","-0.55","2,427",
"2011/06/20","10,058,824","410,285,201","40.90","41.45","40.10","40.25","-0.25","2,505",
"2011/06/21","13,702,991","551,131,790","40.45","40.80","39.90","40.00","-0.25","3,405",
"2011/06/22","16,103,037","645,950,380","40.20","40.45","39.60","40.00"," 0.00","4,439",
"2011/06/23","18,859,624","757,218,924","40.00","40.85","39.80","39.90","-0.10","4,273",
"2011/06/24","19,346,315","768,774,786","40.05","40.45","39.35","39.50","-0.40","4,579",
"2011/06/27","17,617,006","703,533,888","39.40","40.45","39.35","40.15","+0.65","4,150",
"2011/06/28","31,616,438","1,299,294,332","40.70","42.00","40.40","40.80","+0.65","7,164",
"2011/06/29","26,094,827","1,092,731,474","41.50","42.20","41.00","42.15","+1.35","8,006",
"2011/06/30","18,280,958","777,813,967","42.10","42.80","42.10","42.80","+0.65","5,943",
