"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/04/02","14,895,831","1,148,426,984","77.30","77.50","76.10","77.20","-0.10","6,873",
"2012/04/03","11,479,900","878,556,731","77.50","78.50","75.70","75.70","-1.50","4,891",
"2012/04/05","8,268,365","621,951,462","74.00","76.40","73.80","75.30","-0.40","3,700",
"2012/04/06","6,263,281","468,680,187","75.60","75.70","74.20","75.10","-0.20","3,424",
"2012/04/09","6,345,777","466,656,821","73.90","74.80","73.00","73.00","-2.10","2,733",
"2012/04/10","7,397,988","550,214,372","73.90","75.80","73.50","75.30","+2.30","2,953",
"2012/04/11","10,514,987","788,354,625","75.40","75.80","74.50","74.60","-0.70","4,059",
"2012/04/12","9,338,883","695,391,831","75.50","75.50","74.10","74.40","-0.20","2,792",
"2012/04/13","8,157,185","608,010,525","75.20","75.40","74.10","74.40"," 0.00","3,526",
"2012/04/16","8,488,089","636,675,797","74.00","75.50","73.80","75.40","+1.00","3,612",
"2012/04/17","9,280,160","696,556,591","76.00","76.10","74.10","74.40","-1.00","3,315",
"2012/04/18","11,426,013","857,843,955","75.50","76.00","74.40","75.60","+1.20","5,222",
"2012/04/19","14,661,988","1,113,614,570","76.20","76.70","74.50","76.70","+1.10","5,729",
"2012/04/20","11,157,482","861,417,955","77.70","77.90","76.80","76.80","+0.10","4,813",
"2012/04/23","9,394,423","713,642,714","77.30","77.50","75.30","76.60","-0.20","4,132",
"2012/04/24","6,874,747","525,853,672","75.10","77.10","75.10","76.30","-0.30","3,556",
"2012/04/25","7,183,526","544,821,999","76.30","76.70","75.40","75.70","-0.60","3,826",
"2012/04/26","6,017,727","452,219,791","75.90","76.20","74.00","74.90","-0.80","3,253",
"2012/04/27","9,152,478","679,747,604","74.90","75.00","74.00","74.10","-0.80","4,119",
"2012/04/30","19,433,636","1,488,201,437","75.60","78.00","75.00","76.80","+2.70","5,440",
