"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/07/01","9,202,039","824,339,421","88.80","91.00","87.00","89.20","+2.20","4,811",
"2014/07/02","3,768,578","332,657,261","89.20","89.20","87.30","87.90","-1.30","2,087",
"2014/07/03","5,475,110","476,233,506","87.50","87.90","86.70","87.00","-0.90","2,409",
"2014/07/04","3,755,655","326,923,671","87.00","87.70","86.30","87.10","+0.10","1,891",
"2014/07/07","5,581,718","480,730,794","86.70","87.00","85.80","86.10","-1.00","2,071",
"2014/07/08","7,723,284","673,636,092","86.50","88.40","85.70","88.40","+2.30","3,405",
"2014/07/09","4,728,459","413,640,772","88.40","88.40","86.80","87.50","-0.90","1,427",
"2014/07/10","5,465,900","476,209,514","88.00","88.00","86.60","87.40","-0.10","1,860",
"2014/07/11","6,542,706","560,634,222","87.30","87.30","84.60","85.00","-2.40","3,091",
"2014/07/14","7,355,969","629,539,643","85.10","87.90","85.00","85.70","+0.70","3,475",
"2014/07/15","7,950,525","692,493,917","87.40","87.70","86.40","87.70","+2.00","3,091",
"2014/07/16","5,882,397","508,897,149","87.50","87.50","86.00","86.50","-1.20","2,536",
"2014/07/17","5,771,505","499,588,630","86.60","87.60","85.80","86.40","-0.10","2,522",
"2014/07/18","2,766,975","238,046,057","85.50","86.50","85.50","85.70","-0.70","1,303",
"2014/07/21","2,144,158","186,212,072","86.40","87.70","86.40","86.60","+0.90","1,324",
"2014/07/22","2,700,719","236,428,506","87.20","87.80","87.20","87.70","+1.10","1,590",
"2014/07/24","3,940,821","348,060,648","88.50","88.70","88.00","88.50","+0.80","1,878",
"2014/07/25","7,199,668","625,853,933","89.00","89.00","85.10","85.80","-2.70","3,587",
"2014/07/28","5,795,841","508,676,164","85.80","88.60","85.80","88.60","+2.80","3,239",
"2014/07/29","4,497,698","392,173,684","89.00","89.20","86.20","87.70","-0.90","3,047",
"2014/07/30","4,360,097","378,056,894","88.50","88.50","86.40","86.70","-1.00","2,201",
"2014/07/31","9,366,437","795,684,067","86.70","87.50","83.60","84.40","-2.30","3,676",
