"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/10/01","5,571,195","298,181,002","53.30","53.90","53.20","53.30","+0.10","3,422",
"2018/10/02","4,748,517","250,903,301","53.30","53.40","52.50","52.80","-0.50","2,756",
"2018/10/03","2,429,510","127,721,223","52.80","52.90","52.40","52.50","-0.30","1,292",
"2018/10/04","7,281,181","378,303,267","52.50","52.50","51.50","51.50","-1.00","3,337",
"2018/10/05","6,804,915","346,789,962","51.50","51.70","50.50","50.50","-1.00","3,348",
"2018/10/08","5,598,274","283,744,336","50.50","51.00","50.10","50.70","+0.20","3,004",
"2018/10/09","6,965,549","354,618,875","51.20","51.20","50.60","50.60","-0.10","3,191",
"2018/10/11","20,335,531","997,698,217","49.30","49.60","48.75","48.80","-1.80","10,040",
"2018/10/12","9,042,814","439,737,581","48.60","49.30","48.00","49.15","+0.35","4,876",
"2018/10/15","7,395,051","358,707,109","48.70","48.90","48.40","48.45","-0.70","3,452",
"2018/10/16","7,884,846","382,039,739","48.35","48.60","48.35","48.40","-0.05","3,366",
"2018/10/17","5,852,559","287,015,199","48.90","49.30","48.80","49.00","+0.60","2,982",
"2018/10/18","3,726,564","181,543,815","49.00","49.00","48.60","48.65","-0.35","1,979",
"2018/10/19","11,065,231","529,080,845","48.50","48.50","47.55","47.90","-0.75","4,184",
"2018/10/22","7,701,824","367,519,352","47.90","47.95","47.55","47.75","-0.15","2,990",
"2018/10/23","5,976,492","287,320,598","47.80","48.40","47.80","48.00","+0.25","2,803",
"2018/10/24","5,991,800","287,912,092","48.20","48.50","47.60","48.40","+0.40","3,071",
"2018/10/25","10,073,079","478,382,300","47.75","47.95","47.00","47.50","-0.90","4,516",
"2018/10/26","6,513,161","310,061,023","47.70","48.00","47.50","47.50"," 0.00","2,206",
"2018/10/29","4,373,794","208,528,687","47.50","47.95","47.35","47.80","+0.30","1,536",
"2018/10/30","4,087,059","195,126,769","47.95","48.05","47.40","47.75","-0.05","1,484",
"2018/10/31","7,819,024","378,137,823","48.65","48.85","48.00","48.85","+1.10","2,809",
